time,lcj,hxj,fyj,hgj,
2018-5-20 11:42:0.663,621.65,121.17,-0.105,-1.019,
2018-5-20 11:42:0.71,621.7,121.17,-0.101,-1.015,
2018-5-20 11:42:0.756,621.75,121.17,-0.098,-1.02,
2018-5-20 11:42:0.819,621.8,121.17,-0.099,-1.018,
2018-5-20 11:42:0.866,621.85,121.17,-0.099,-1.016,
2018-5-20 11:42:0.912,621.89,121.17,-0.098,-1.017,
2018-5-20 11:42:0.959,621.95,121.17,-0.096,-1.014,
2018-5-20 11:42:1.022,622,121.16,-0.094,-1.022,
2018-5-20 11:42:1.068,622.05,121.17,-0.091,-1.02,
2018-5-20 11:42:1.115,622.1,121.16,-0.09,-1.018,
2018-5-20 11:42:1.162,622.15,121.16,-0.092,-1.022,
2018-5-20 11:42:1.224,622.19,121.16,-0.088,-1.022,
2018-5-20 11:42:1.271,622.25,121.16,-0.088,-1.02,
2018-5-20 11:42:1.318,622.3,121.16,-0.089,-1.023,
2018-5-20 11:42:1.38,622.35,121.15,-0.088,-1.025,
2018-5-20 11:42:1.427,622.4,121.16,-0.094,-1.023,
2018-5-20 11:42:1.474,622.45,121.16,-0.092,-1.025,
2018-5-20 11:42:1.521,622.49,121.16,-0.092,-1.029,
2018-5-20 11:42:1.583,622.54,121.16,-0.09,-1.03,
2018-5-20 11:42:1.63,622.59,121.16,-0.088,-1.026,
2018-5-20 11:42:1.677,622.64,121.16,-0.088,-1.027,
2018-5-20 11:42:1.724,622.7,121.16,-0.089,-1.025,
2018-5-20 11:42:1.786,622.74,121.17,-0.094,-1.026,
2018-5-20 11:42:1.833,622.79,121.17,-0.094,-1.027,
2018-5-20 11:42:1.88,622.84,121.17,-0.093,-1.027,
2018-5-20 11:42:1.942,622.89,121.17,-0.091,-1.025,
2018-5-20 11:42:1.989,622.94,121.17,-0.094,-1.022,
2018-5-20 11:42:2.036,622.99,121.17,-0.094,-1.027,
2018-5-20 11:42:2.082,623.04,121.17,-0.092,-1.021,
2018-5-20 11:42:2.145,623.09,121.17,-0.089,-1.026,
2018-5-20 11:42:2.192,623.14,121.17,-0.092,-1.028,
2018-5-20 11:42:2.238,623.19,121.17,-0.092,-1.024,
2018-5-20 11:42:2.285,623.23,121.17,-0.093,-1.028,
2018-5-20 11:42:2.348,623.29,121.18,-0.092,-1.024,
2018-5-20 11:42:2.394,623.34,121.18,-0.091,-1.022,
2018-5-20 11:42:2.441,623.39,121.18,-0.087,-1.018,
2018-5-20 11:42:2.504,623.44,121.17,-0.083,-1.02,
2018-5-20 11:42:2.55,623.49,121.17,-0.085,-1.023,
2018-5-20 11:42:2.597,623.53,121.17,-0.087,-1.019,
2018-5-20 11:42:2.644,623.58,121.17,-0.088,-1.019,
2018-5-20 11:42:2.706,623.63,121.17,-0.088,-1.025,
2018-5-20 11:42:2.753,623.67,121.18,-0.087,-1.024,
2018-5-20 11:42:2.8,623.72,121.18,-0.089,-1.024,
2018-5-20 11:42:2.847,623.77,121.17,-0.087,-1.02,
2018-5-20 11:42:2.909,623.82,121.17,-0.087,-1.017,
2018-5-20 11:42:2.956,623.86,121.16,-0.089,-1.02,
2018-5-20 11:42:3.003,623.91,121.16,-0.091,-1.018,
2018-5-20 11:42:3.065,623.96,121.15,-0.093,-1.016,
2018-5-20 11:42:3.112,624.01,121.15,-0.089,-1.018,
2018-5-20 11:42:3.159,624.06,121.15,-0.091,-1.015,
2018-5-20 11:42:3.206,624.11,121.15,-0.094,-1.016,
2018-5-20 11:42:3.268,624.16,121.15,-0.093,-1.015,
2018-5-20 11:42:3.315,624.2,121.15,-0.091,-1.016,
2018-5-20 11:42:3.362,624.25,121.15,-0.089,-1.017,
2018-5-20 11:42:3.424,624.3,121.14,-0.09,-1.013,
2018-5-20 11:42:3.471,624.34,121.15,-0.093,-1.015,
2018-5-20 11:42:3.518,624.39,121.14,-0.093,-1.014,
2018-5-20 11:42:3.564,624.44,121.15,-0.098,-1.015,
2018-5-20 11:42:3.627,624.49,121.15,-0.097,-1.015,
2018-5-20 11:42:3.674,624.53,121.15,-0.098,-1.015,
2018-5-20 11:42:3.72,624.58,121.15,-0.097,-1.018,
2018-5-20 11:42:3.767,624.63,121.15,-0.1,-1.019,
2018-5-20 11:42:3.83,624.68,121.16,-0.102,-1.017,
2018-5-20 11:42:3.876,624.72,121.16,-0.107,-1.02,
2018-5-20 11:42:3.923,624.77,121.16,-0.108,-1.018,
2018-5-20 11:42:3.986,624.81,121.16,-0.111,-1.018,
2018-5-20 11:42:4.032,624.86,121.16,-0.11,-1.02,
2018-5-20 11:42:4.079,624.9,121.17,-0.111,-1.015,
2018-5-20 11:42:4.126,624.95,121.16,-0.112,-1.021,
2018-5-20 11:42:4.188,625,121.16,-0.112,-1.021,
2018-5-20 11:42:4.235,625.05,121.17,-0.114,-1.015,
2018-5-20 11:42:4.282,625.09,121.16,-0.109,-1.014,
2018-5-20 11:42:4.329,625.14,121.16,-0.108,-1.014,
2018-5-20 11:42:4.391,625.19,121.16,-0.107,-1.019,
2018-5-20 11:42:4.438,625.23,121.16,-0.11,-1.018,
2018-5-20 11:42:4.485,625.28,121.16,-0.109,-1.017,
2018-5-20 11:42:4.547,625.33,121.17,-0.111,-1.018,
2018-5-20 11:42:4.594,625.38,121.16,-0.105,-1.016,
2018-5-20 11:42:4.641,625.42,121.16,-0.101,-1.017,
2018-5-20 11:42:4.688,625.46,121.16,-0.101,-1.012,
2018-5-20 11:42:4.75,625.51,121.15,-0.102,-1.015,
2018-5-20 11:42:4.797,625.56,121.16,-0.10297,-1.0165,
2018-5-20 11:42:4.844,625.61,121.16,-0.103,-1.016,
2018-5-20 11:42:4.906,625.65,121.16,-0.102,-1.0155,
2018-5-20 11:42:4.953,625.69,121.16,-0.101,-1.013,
2018-5-20 11:42:5,625.74,121.16,-0.099,-1.014,
2018-5-20 11:42:5.046,625.79,121.16,-0.102,-1.013,
2018-5-20 11:42:5.109,625.83,121.15,-0.106,-1.017,
2018-5-20 11:42:5.156,625.88,121.15,-0.103,-1.017,
2018-5-20 11:42:5.202,625.93,121.15,-0.104,-1.016,
2018-5-20 11:42:5.249,625.98,121.15,-0.099,-1.014,
2018-5-20 11:42:5.312,626.02,121.15,-0.099,-1.016,
2018-5-20 11:42:5.358,626.06,121.15,-0.106,-1.018,
2018-5-20 11:42:5.405,626.11,121.15,-0.107,-1.014,
2018-5-20 11:42:5.468,626.16,121.15,-0.109,-1.02,
2018-5-20 11:42:5.514,626.2,121.15,-0.107,-1.018,
2018-5-20 11:42:5.561,626.24,121.14,-0.104,-1.016,
2018-5-20 11:42:5.608,626.29,121.14,-0.104,-1.018,
2018-5-20 11:42:5.67,626.34,121.14,-0.107,-1.018,
2018-5-20 11:42:5.717,626.39,121.14,-0.108,-1.016,
2018-5-20 11:42:5.764,626.43,121.15,-0.107,-1.017,
2018-5-20 11:42:5.811,626.47,121.15,-0.102,-1.019,
2018-5-20 11:42:5.873,626.52,121.15,-0.101,-1.019,
2018-5-20 11:42:5.92,626.56,121.15,-0.099,-1.015,
2018-5-20 11:42:5.967,626.61,121.15,-0.101,-1.017,
2018-5-20 11:42:6.029,626.65,121.15,-0.1,-1.021,
2018-5-20 11:42:6.076,626.7,121.15,-0.1,-1.016,
2018-5-20 11:42:6.123,626.74,121.16,-0.101,-1.022,
2018-5-20 11:42:6.17,626.79,121.16,-0.097,-1.021,
2018-5-20 11:42:6.232,626.83,121.16,-0.098,-1.017,
2018-5-20 11:42:6.279,626.87,121.16,-0.098,-1.015,
2018-5-20 11:42:6.326,626.92,121.17,-0.097,-1.016,
2018-5-20 11:42:6.373,626.96,121.17,-0.095,-1.017,
2018-5-20 11:42:6.435,627,121.17,-0.098,-1.019,
2018-5-20 11:42:6.482,627.05,121.17,-0.097,-1.018,
2018-5-20 11:42:6.529,627.09,121.17,-0.097,-1.015,
2018-5-20 11:42:6.591,627.13,121.17,-0.095,-1.019,
2018-5-20 11:42:6.638,627.17,121.17,-0.099,-1.02,
2018-5-20 11:42:6.685,627.22,121.17,-0.098,-1.019,
2018-5-20 11:42:6.731,627.27,121.17,-0.1,-1.022,
2018-5-20 11:42:6.794,627.31,121.17,-0.098,-1.02,
2018-5-20 11:42:6.841,627.35,121.17,-0.096,-1.016,
2018-5-20 11:42:6.887,627.39,121.17,-0.091,-1.021,
2018-5-20 11:42:6.95,627.44,121.17,-0.09,-1.014,
2018-5-20 11:42:6.997,627.48,121.17,-0.091,-1.016,
2018-5-20 11:42:7.043,627.52,121.17,-0.089,-1.017,
2018-5-20 11:42:7.09,627.57,121.17,-0.089,-1.017,
2018-5-20 11:42:7.153,627.61,121.17,-0.086,-1.017,
2018-5-20 11:42:7.199,627.65,121.17,-0.084,-1.017,
2018-5-20 11:42:7.246,627.7,121.16,-0.083,-1.017,
2018-5-20 11:42:7.293,627.74,121.16,-0.083,-1.016,
2018-5-20 11:42:7.355,627.79,121.16,-0.081,-1.016,
2018-5-20 11:42:7.402,627.84,121.16,-0.084,-1.017,
2018-5-20 11:42:7.449,627.88,121.16,-0.083,-1.018,
2018-5-20 11:42:7.496,627.92,121.16,-0.083,-1.018,
2018-5-20 11:42:7.558,627.96,121.16,-0.081,-1.016,
2018-5-20 11:42:7.605,628.01,121.16,-0.085,-1.017,
2018-5-20 11:42:7.652,628.06,121.16,-0.087,-1.016,
2018-5-20 11:42:7.714,628.1,121.16,-0.091,-1.016,
2018-5-20 11:42:7.761,628.14,121.15,-0.089,-1.017,
2018-5-20 11:42:7.808,628.18,121.15,-0.09,-1.018,
2018-5-20 11:42:7.855,628.23,121.15,-0.09,-1.011,
2018-5-20 11:42:7.917,628.28,121.15,-0.088,-1.013,
2018-5-20 11:42:7.964,628.32,121.15,-0.089,-1.012,
2018-5-20 11:42:8.011,628.36,121.15,-0.09,-1.012,
2018-5-20 11:42:8.057,628.4,121.15,-0.09,-1.013,
2018-5-20 11:42:8.12,628.45,121.15,-0.092,-1.006,
2018-5-20 11:42:8.167,628.49,121.14,-0.083,-1.014,
2018-5-20 11:42:8.213,628.53,121.14,-0.082,-1.021,
2018-5-20 11:42:8.276,628.58,121.15,-0.087,-1.01,
2018-5-20 11:42:8.323,628.62,121.14,-0.087,-1.007,
2018-5-20 11:42:8.369,628.66,121.14,-0.09,-1.011,
2018-5-20 11:42:8.416,628.7,121.15,-0.088,-1.012,
2018-5-20 11:42:8.479,628.74,121.15,-0.091,-1.008,
2018-5-20 11:42:8.525,628.78,121.15,-0.088,-1.009,
2018-5-20 11:42:8.572,628.83,121.15,-0.088516,-1.01,
2018-5-20 11:42:8.635,628.86,121.16,-0.091,-1.009,
2018-5-20 11:42:8.681,628.91,121.16,-0.095,-1.004,
2018-5-20 11:42:8.728,628.94,121.16,-0.096484,-1.0061,
2018-5-20 11:42:8.775,628.99,121.16,-0.098,-1.01,
2018-5-20 11:42:8.837,629.02,121.17,-0.103,-1.005,
2018-5-20 11:42:8.884,629.07,121.17,-0.099,-1.003,
2018-5-20 11:42:8.931,629.1,121.17,-0.104,-1.001,
2018-5-20 11:42:8.978,629.14,121.17,-0.104,-1.001,
2018-5-20 11:42:9.04,629.17,121.17,-0.104,-1,
2018-5-20 11:42:9.087,629.21,121.17,-0.109,-1.007,
2018-5-20 11:42:9.134,629.24,121.17,-0.106,-1.003,
2018-5-20 11:42:9.196,629.28,121.17,-0.108,-0.999,
2018-5-20 11:42:9.243,629.32,121.17,-0.107,-1.005,
2018-5-20 11:42:9.29,629.35,121.16,-0.104,-1.005,
2018-5-20 11:42:9.337,629.38,121.17,-0.105,-1.006,
2018-5-20 11:42:9.399,629.41,121.17,-0.107,-1.001,
2018-5-20 11:42:9.446,629.44,121.16,-0.107,-1.003,
2018-5-20 11:42:9.493,629.47,121.16,-0.112,-1.004,
2018-5-20 11:42:9.539,629.51,121.16,-0.109,-0.997,
2018-5-20 11:42:9.602,629.54,121.16,-0.11,-1.002,
2018-5-20 11:42:9.649,629.57,121.17,-0.108,-0.998,
2018-5-20 11:42:9.695,629.6,121.17,-0.108,-1.003,
2018-5-20 11:42:9.758,629.62,121.16,-0.106,-1.004,
2018-5-20 11:42:9.805,629.66,121.17,-0.105,-0.998,
2018-5-20 11:42:9.851,629.68,121.16,-0.103,-1.003,
2018-5-20 11:42:9.898,629.71,121.16,-0.106,-1,
2018-5-20 11:42:9.961,629.73,121.16,-0.107,-0.999,
2018-5-20 11:42:10.007,629.76,121.16,-0.107,-1,
2018-5-20 11:42:10.054,629.79,121.16,-0.108,-1.002,
2018-5-20 11:42:10.101,629.81,121.16,-0.109,-1.002,
2018-5-20 11:42:10.163,629.84,121.16,-0.109,-1.003,
2018-5-20 11:42:10.21,629.86,121.16,-0.109,-1.003,
2018-5-20 11:42:10.257,629.88,121.16,-0.109,-1.003,
2018-5-20 11:42:10.319,629.91,121.16,-0.106,-1.005,
2018-5-20 11:42:10.366,629.93,121.16,-0.106,-1.003,
2018-5-20 11:42:10.429,629.96,121.16,-0.108,-1.0039,
2018-5-20 11:42:10.46,629.98,121.16,-0.107,-1.001,
2018-5-20 11:42:10.522,629.99,121.16,-0.106,-1.006,
2018-5-20 11:42:10.569,630.02,121.16,-0.107,-1.005,
2018-5-20 11:42:10.616,630.03,121.16,-0.107,-1.005,
2018-5-20 11:42:10.678,630.06,121.16,-0.106,-1.005,
2018-5-20 11:42:10.725,630.07,121.16,-0.107,-1.007,
2018-5-20 11:42:10.772,630.09,121.16,-0.107,-1.006,
2018-5-20 11:42:10.819,630.1,121.16,-0.108,-1.005,
2018-5-20 11:42:10.881,630.12,121.16,-0.107,-1.004,
2018-5-20 11:42:10.928,630.14,121.16,-0.108,-1.002,
2018-5-20 11:42:10.99,630.15,121.16,-0.10752,-1.0035,
2018-5-20 11:42:11.021,630.17,121.16,-0.105,-1.0035,
2018-5-20 11:42:11.084,630.18,121.16,-0.105,-1.007,
2018-5-20 11:42:11.131,630.2,121.16,-0.104,-1,
2018-5-20 11:42:11.177,630.22,121.16,-0.104,-1.004,
2018-5-20 11:42:11.224,630.23,121.16,-0.104,-1.005,
2018-5-20 11:42:11.287,630.24,121.16,-0.103,-1.003,
2018-5-20 11:42:11.333,630.26,121.16,-0.103,-1,
2018-5-20 11:42:11.38,630.26,121.16,-0.103,-1.003,
2018-5-20 11:42:11.443,630.28,121.16,-0.102,-1.001,
2018-5-20 11:42:11.489,630.29,121.16,-0.104,-0.999,
2018-5-20 11:42:11.536,630.29,121.15,-0.104,-1.003,
2018-5-20 11:42:11.583,630.31,121.15,-0.103,-1.004,
2018-5-20 11:42:11.645,630.32,121.16,-0.105,-1.001,
2018-5-20 11:42:11.692,630.33,121.15,-0.103,-1.006,
2018-5-20 11:42:11.739,630.34,121.15,-0.102,-1.002,
2018-5-20 11:42:11.801,630.35,121.15,-0.102,-1.004,
2018-5-20 11:42:11.848,630.36,121.15,-0.103,-0.999,
2018-5-20 11:42:11.895,630.36,121.15,-0.1,-1.002,
2018-5-20 11:42:11.942,630.37,121.15,-0.1,-1.005,
2018-5-20 11:42:12.004,630.38,121.15,-0.1,-1,
2018-5-20 11:42:12.051,630.39,121.15,-0.1,-1,
2018-5-20 11:42:12.098,630.4,121.15,-0.1,-1.001,
2018-5-20 11:42:12.145,630.41,121.15,-0.101,-1.002,
2018-5-20 11:42:12.207,630.41,121.15,-0.1,-1.002,
2018-5-20 11:42:12.254,630.41,121.15,-0.1,-1.004,
2018-5-20 11:42:12.301,630.42,121.15,-0.1,-1.003,
2018-5-20 11:42:12.347,630.42,121.15,-0.098,-1.001,
2018-5-20 11:42:12.41,630.43,121.15,-0.098,-1.002,
2018-5-20 11:42:12.457,630.44,121.15,-0.097,-1.003,
2018-5-20 11:42:12.503,630.44,121.15,-0.098,-1.003,
2018-5-20 11:42:12.566,630.44,121.15,-0.097,-1.003,
2018-5-20 11:42:12.613,630.45,121.15,-0.097,-1.005,
2018-5-20 11:42:12.659,630.45,121.15,-0.097,-1.002,
2018-5-20 11:42:12.706,630.45,121.15,-0.098,-1.003,
2018-5-20 11:42:12.769,630.46,121.15,-0.096,-1.004,
2018-5-20 11:42:12.815,630.46,121.15,-0.096,-1.001,
2018-5-20 11:42:12.862,630.47,121.15,-0.096,-1.004,
2018-5-20 11:42:12.925,630.47,121.15,-0.095,-1.004,
2018-5-20 11:42:12.971,630.47,121.15,-0.096,-1.003,
2018-5-20 11:42:13.018,630.48,121.15,-0.096,-1.002,
2018-5-20 11:42:13.065,630.48,121.15,-0.095,-1.004,
2018-5-20 11:42:13.127,630.48,121.15,-0.097,-1.003,
2018-5-20 11:42:13.174,630.48,121.15,-0.095,-1.003,
2018-5-20 11:42:13.221,630.48,121.15,-0.095,-1.0025,
2018-5-20 11:42:13.268,630.48,121.15,-0.095,-1.002,
2018-5-20 11:42:13.33,630.49,121.15,-0.096,-1.002,
2018-5-20 11:42:13.377,630.49,121.15,-0.095,-1.002,
2018-5-20 11:42:13.424,630.5,121.15,-0.095,-1.003,
2018-5-20 11:42:13.486,630.5,121.15,-0.095,-1.003,
2018-5-20 11:42:13.533,630.5,121.15,-0.095,-1.003,
2018-5-20 11:42:13.58,630.5,121.15,-0.094,-1.002,
2018-5-20 11:42:13.627,630.51,121.15,-0.094,-1.003,
2018-5-20 11:42:13.689,630.51,121.15,-0.095,-1.002,
2018-5-20 11:42:13.736,630.52,121.15,-0.094,-1.002,
2018-5-20 11:42:13.783,630.52,121.16,-0.094,-1.003,
2018-5-20 11:42:13.829,630.52,121.15,-0.094,-1.002,
2018-5-20 11:42:13.892,630.52,121.16,-0.094,-1.002,
2018-5-20 11:42:13.939,630.52,121.15,-0.094,-1.002,
2018-5-20 11:42:13.985,630.52,121.15,-0.094,-1.003,
2018-5-20 11:42:14.048,630.52,121.15,-0.095,-1.002,
2018-5-20 11:42:14.095,630.52,121.15,-0.094,-1.003,
2018-5-20 11:42:14.141,630.53,121.15,-0.093,-1.001,
2018-5-20 11:42:14.188,630.53,121.15,-0.094,-1.003,
2018-5-20 11:42:14.251,630.53,121.15,-0.094,-1.002,
2018-5-20 11:42:14.297,630.53,121.15,-0.094,-1.0015,
2018-5-20 11:42:14.344,630.53,121.15,-0.093,-1.002,
2018-5-20 11:42:14.407,630.54,121.15,-0.094,-1.002,
2018-5-20 11:42:14.453,630.54,121.15,-0.092,-1.001,
2018-5-20 11:42:14.5,630.55,121.15,-0.093,-1.001,
2018-5-20 11:42:14.547,630.55,121.15,-0.092,-1.001,
2018-5-20 11:42:14.609,630.55,121.15,-0.092,-1.001,
2018-5-20 11:42:14.656,630.55,121.15,-0.094,-1.001,
2018-5-20 11:42:14.703,630.55,121.15,-0.093,-1.001,
2018-5-20 11:42:14.75,630.55,121.14,-0.092,-1.001,
2018-5-20 11:42:14.812,630.55,121.15,-0.093,-1,
2018-5-20 11:42:14.859,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:14.906,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:14.953,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.015,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.062,630.56,121.15,-0.093,-1.001,
2018-5-20 11:42:15.109,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.171,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.218,630.56,121.15,-0.093,-1.001,
2018-5-20 11:42:15.265,630.56,121.15,-0.091,-1.001,
2018-5-20 11:42:15.311,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.389,630.56,121.15,-0.091,-1.001,
2018-5-20 11:42:15.421,630.56,121.15,-0.091484,-1.001,
2018-5-20 11:42:15.467,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.514,630.56,121.15,-0.091,-1.001,
2018-5-20 11:42:15.577,630.56,121.15,-0.093,-1.001,
2018-5-20 11:42:15.623,630.56,121.15,-0.093,-1.001,
2018-5-20 11:42:15.67,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.733,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.779,630.56,121.15,-0.091,-1.001,
2018-5-20 11:42:15.826,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.873,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.935,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:15.982,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.029,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.091,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.138,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.185,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.232,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.294,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.341,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.388,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.435,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.497,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.544,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.591,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.637,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.7,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.747,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.793,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.871,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.903,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.949,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:16.996,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.059,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.105,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.152,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.215,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.261,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.308,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.355,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.417,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:17.464,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.511,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.558,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.62,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.667,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.714,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.761,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.839,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.87,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.917,630.56,121.15,-0.092,-1,
2018-5-20 11:42:17.979,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.026,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.073,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.119,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.182,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.229,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.275,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.338,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.385,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.431,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.478,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:18.541,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.587,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:18.634,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.681,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.743,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.79,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.837,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.884,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:18.946,630.56,121.15,-0.092,-1,
2018-5-20 11:42:18.993,630.56,121.15,-0.092,-1,
2018-5-20 11:42:19.04,630.56,121.15,-0.092,-1,
2018-5-20 11:42:19.102,630.56,121.15,-0.092,-1.001,
2018-5-20 11:42:19.149,630.56,121.15,-0.091,-1,
2018-5-20 11:42:19.196,630.56,121.15,-0.092,-1,
2018-5-20 11:42:19.243,630.56,121.15,-0.092,-1,
2018-5-20 11:42:19.305,630.56,121.15,-0.092,-1,
2018-5-20 11:42:19.352,630.56,121.14,-0.091,-1,
2018-5-20 11:42:19.399,630.57,121.15,-0.093,-1,
2018-5-20 11:42:19.461,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.523,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.555,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.601,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.664,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.711,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.757,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.804,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.867,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.913,630.57,121.15,-0.092,-1,
2018-5-20 11:42:19.96,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.023,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.069,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.116,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.163,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.225,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.272,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.319,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.366,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.444,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.475,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.522,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.584,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.631,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.678,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.725,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.787,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.834,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.881,630.57,121.15,-0.092,-1,
2018-5-20 11:42:20.927,630.57,121.15,-0.093,-1,
2018-5-20 11:42:20.99,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.037,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.083,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.146,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.193,630.57,121.15,-0.093,-1,
2018-5-20 11:42:21.239,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.286,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.349,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.395,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.442,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.489,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.551,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.598,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.645,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.707,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.754,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.801,630.57,121.15,-0.092,-1,
2018-5-20 11:42:21.848,630.57,121.15,-0.092,-1,
