time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:54.51600,1.78100,121.15700,-0.12400,-1.01200,1.52422,-0.92125,-0.00325
2018-5-20 11:7:54.56300,1.80500,121.15600,-0.12600,-1.01000,1.54476,-0.93367,-0.00331
2018-5-20 11:7:54.61000,1.82800,121.15600,-0.12600,-1.01000,1.56444,-0.94557,-0.00336
2018-5-20 11:7:54.67200,1.85200,121.15700,-0.12700,-1.01500,1.58498,-0.95798,-0.00341
2018-5-20 11:7:54.71900,1.86800,121.15700,-0.12700,-1.01300,1.59867,-0.96626,-0.00344
2018-5-20 11:7:54.76600,1.89900,121.15800,-0.13200,-1.01500,1.62520,-0.98230,-0.00351
2018-5-20 11:7:54.81300,1.91500,121.15800,-0.13300,-1.01200,1.63889,-0.99058,-0.00355
2018-5-20 11:7:54.87500,1.94600,121.15800,-0.13700,-1.01200,1.66542,-1.00662,-0.00362
2018-5-20 11:7:54.92200,1.96200,121.16000,-0.13700,-1.01500,1.67911,-1.01490,-0.00366
2018-5-20 11:7:54.96900,1.99400,121.15700,-0.13800,-1.01600,1.70649,-1.03145,-0.00374
2018-5-20 11:7:55.03100,2.01000,121.15600,-0.14100,-1.01200,1.72019,-1.03973,-0.00378
2018-5-20 11:7:55.07800,2.04100,121.15400,-0.13600,-1.01400,1.74672,-1.05577,-0.00385
2018-5-20 11:7:55.12500,2.05700,121.15400,-0.13800,-1.01200,1.76041,-1.06405,-0.00389
2018-5-20 11:7:55.17200,2.08800,121.15500,-0.13900,-1.01100,1.78694,-1.08009,-0.00397
2018-5-20 11:7:55.23400,2.11200,121.15500,-0.13200,-1.01400,1.80748,-1.09250,-0.00402
2018-5-20 11:7:55.28100,2.13600,121.15600,-0.13300,-1.01400,1.82801,-1.10492,-0.00408
2018-5-20 11:7:55.32800,2.15900,121.15300,-0.12900,-1.01900,1.84770,-1.11682,-0.00413
2018-5-20 11:7:55.37400,2.18300,121.15700,-0.13300,-1.01200,1.86823,-1.12923,-0.00419
2018-5-20 11:7:55.43700,2.21400,121.15700,-0.13200,-1.01300,1.89476,-1.14527,-0.00426
2018-5-20 11:7:55.48400,2.23000,121.15700,-0.13400,-1.01400,1.90845,-1.15355,-0.00430
2018-5-20 11:7:55.53000,2.26200,121.15800,-0.13000,-1.01600,1.93584,-1.17011,-0.00437
2018-5-20 11:7:55.59300,2.28500,121.15600,-0.13100,-1.01200,1.95552,-1.18201,-0.00442
2018-5-20 11:7:55.64000,2.30900,121.15800,-0.12900,-1.01200,1.97606,-1.19442,-0.00448
2018-5-20 11:7:55.68600,2.34100,121.15800,-0.12900,-1.01300,2.00344,-1.21098,-0.00455
2018-5-20 11:7:55.73300,2.35600,121.15800,-0.12400,-1.01100,2.01628,-1.21874,-0.00458
2018-5-20 11:7:55.79600,2.38800,121.15600,-0.12400,-1.01000,2.04366,-1.23530,-0.00465
2018-5-20 11:7:55.84200,2.41100,121.15800,-0.12200,-1.01000,2.06335,-1.24720,-0.00470
2018-5-20 11:7:55.88900,2.43500,121.15600,-0.12200,-1.01200,2.08388,-1.25962,-0.00475
2018-5-20 11:7:55.95200,2.46700,121.15400,-0.11900,-1.00600,2.11127,-1.27617,-0.00482
2018-5-20 11:7:55.99800,2.49800,121.15300,-0.12000,-1.00900,2.13780,-1.29221,-0.00488
2018-5-20 11:7:56.04500,2.52200,121.15400,-0.11900,-1.01200,2.15834,-1.30462,-0.00493
2018-5-20 11:7:56.09200,2.54500,121.15300,-0.11900,-1.01400,2.17802,-1.31652,-0.00498
2018-5-20 11:7:56.15400,2.57700,121.15500,-0.12100,-1.01200,2.20540,-1.33308,-0.00505
2018-5-20 11:7:56.20100,2.60100,121.15600,-0.11900,-1.01300,2.22594,-1.34549,-0.00510
2018-5-20 11:7:56.24800,2.62400,121.15900,-0.11800,-1.01500,2.24562,-1.35739,-0.00515
2018-5-20 11:7:56.29500,2.65600,121.15600,-0.11700,-1.01400,2.27301,-1.37395,-0.00521
2018-5-20 11:7:56.35700,2.67900,121.15700,-0.11700,-1.01300,2.29269,-1.38585,-0.00526
2018-5-20 11:7:56.40400,2.70300,121.15300,-0.11600,-1.01400,2.31323,-1.39827,-0.00531
2018-5-20 11:7:56.45100,2.73500,121.15400,-0.12100,-1.01400,2.34061,-1.41482,-0.00537
2018-5-20 11:7:56.51300,2.75800,121.15300,-0.12300,-1.01500,2.36030,-1.42672,-0.00542
2018-5-20 11:7:56.56000,2.78200,121.15100,-0.12400,-1.01300,2.38084,-1.43914,-0.00547
2018-5-20 11:7:56.60700,2.81300,121.15100,-0.12300,-1.01500,2.40737,-1.45517,-0.00554
2018-5-20 11:7:56.65400,2.84500,121.15300,-0.12200,-1.02000,2.43475,-1.47173,-0.00561
2018-5-20 11:7:56.71600,2.86800,121.14900,-0.12400,-1.01600,2.45444,-1.48362,-0.00566
2018-5-20 11:7:56.76300,2.89200,121.15300,-0.12200,-1.01300,2.47497,-1.49604,-0.00571
2018-5-20 11:7:56.81000,2.92400,121.15300,-0.11800,-1.01500,2.50236,-1.51259,-0.00578
2018-5-20 11:7:56.85700,2.95500,121.15100,-0.11497,-1.01345,2.52889,-1.52863,-0.00584
2018-5-20 11:7:56.91900,2.98700,121.15400,-0.11500,-1.01200,2.55627,-1.54518,-0.00590
2018-5-20 11:7:56.96600,3.01000,121.15000,-0.11700,-1.01500,2.57596,-1.55708,-0.00595
2018-5-20 11:7:57.01300,3.03400,121.15300,-0.11500,-1.01100,2.59650,-1.56950,-0.00600
2018-5-20 11:7:57.07500,3.06500,121.15300,-0.11800,-1.00700,2.62303,-1.58553,-0.00606
2018-5-20 11:7:57.12200,3.09700,121.15900,-0.12200,-1.00800,2.65041,-1.60209,-0.00613
2018-5-20 11:7:57.16900,3.12800,121.15800,-0.12100,-1.00800,2.67694,-1.61813,-0.00619
2018-5-20 11:7:57.21500,3.16000,121.15900,-0.12300,-1.00900,2.70432,-1.63469,-0.00626
2018-5-20 11:7:57.27800,3.18400,121.15600,-0.11800,-1.01200,2.72486,-1.64710,-0.00631
2018-5-20 11:7:57.32500,3.21500,121.15600,-0.11700,-1.01200,2.75139,-1.66314,-0.00638
2018-5-20 11:7:57.37100,3.24700,121.15300,-0.11100,-1.00900,2.77877,-1.67970,-0.00644
2018-5-20 11:7:57.41800,3.27800,121.15300,-0.10900,-1.00700,2.80530,-1.69573,-0.00650
2018-5-20 11:7:57.48100,3.31000,121.15800,-0.10900,-1.01000,2.83269,-1.71229,-0.00656
2018-5-20 11:7:57.52700,3.34100,121.15800,-0.10800,-1.01100,2.85922,-1.72833,-0.00662
2018-5-20 11:7:57.57400,3.37300,121.15500,-0.11100,-1.01000,2.88660,-1.74489,-0.00668
2018-5-20 11:7:57.63700,3.40400,121.16000,-0.11100,-1.01400,2.91313,-1.76092,-0.00674
