time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:57.16900,3.11915,121.15560,-0.11916,-1.00800,521331.39198,4084093.14286,50.53626
2018-5-20 11:7:57.21500,3.15106,121.15660,-0.12116,-1.00900,521331.41933,4084093.12641,50.53625
2018-5-20 11:7:57.27800,3.17500,121.15360,-0.11616,-1.01200,521331.43984,4084093.11408,50.53625
2018-5-20 11:7:57.32500,3.20591,121.15360,-0.11516,-1.01200,521331.46633,4084093.09815,50.53624
2018-5-20 11:7:57.37100,3.23782,121.15060,-0.10916,-1.00900,521331.49368,4084093.08171,50.53623
2018-5-20 11:7:57.41800,3.26873,121.15060,-0.10716,-1.00700,521331.52017,4084093.06578,50.53623
2018-5-20 11:7:57.48100,3.30064,121.15560,-0.10716,-1.01000,521331.54752,4084093.04934,50.53623
2018-5-20 11:7:57.52700,3.33155,121.15560,-0.10616,-1.01100,521331.57401,4084093.03341,50.53623
2018-5-20 11:7:57.57400,3.36346,121.15260,-0.10916,-1.01000,521331.60135,4084093.01696,50.53623
2018-5-20 11:7:57.63700,3.39437,121.15760,-0.10916,-1.01400,521331.62785,4084093.00103,50.53622
2018-5-20 11:7:57.68300,3.42628,121.15360,-0.11116,-1.01200,521331.65519,4084092.98459,50.53622
2018-5-20 11:7:57.73000,3.45720,121.15360,-0.10616,-1.01500,521331.68168,4084092.96866,50.53622
2018-5-20 11:7:57.77700,3.48910,121.15660,-0.10816,-1.01400,521331.70903,4084092.95222,50.53621
2018-5-20 11:7:57.83900,3.51304,121.15060,-0.10916,-1.00800,521331.72954,4084092.93988,50.53621
2018-5-20 11:7:57.88600,3.54395,121.15060,-0.10916,-1.01500,521331.75603,4084092.92395,50.53621
2018-5-20 11:7:57.93300,3.57586,121.14760,-0.11016,-1.01500,521331.78338,4084092.90751,50.53621
2018-5-20 11:7:57.99500,3.60677,121.15060,-0.11416,-1.01500,521331.80987,4084092.89159,50.53620
2018-5-20 11:7:58.04200,3.63868,121.14960,-0.11616,-1.01300,521331.83722,4084092.87514,50.53619
2018-5-20 11:7:58.08900,3.66959,121.14760,-0.11816,-1.01200,521331.86371,4084092.85922,50.53619
2018-5-20 11:7:58.13600,3.70150,121.14860,-0.11816,-1.01400,521331.89106,4084092.84278,50.53618
2018-5-20 11:7:58.19800,3.73241,121.14860,-0.11616,-1.01200,521331.91755,4084092.82685,50.53617
2018-5-20 11:7:58.24500,3.75635,121.14960,-0.11516,-1.01500,521331.93807,4084092.81452,50.53617
2018-5-20 11:7:58.29200,3.78726,121.14860,-0.11416,-1.01200,521331.96456,4084092.79859,50.53616
