
2018-5-20 12:54:20.00000,1191.49212,-2021.11609,-0.67905,
2018-5-20 12:54:21.00000,1191.49097,-2021.11536,-0.66635,
2018-5-20 12:54:22.00000,1191.49165,-2021.11694,-0.67742,
2018-5-20 12:54:23.00000,1191.48903,-2021.11387,-0.66993,
2018-5-20 12:54:24.00000,1191.49154,-2021.11673,-0.67195,
2018-5-20 12:54:25.00000,1191.49061,-2021.11573,-0.66971,
2018-5-20 12:54:26.00000,1191.48845,-2021.11463,-0.66150,
2018-5-20 12:54:27.00000,1191.48960,-2021.11597,-0.67120,
2018-5-20 12:54:28.00000,1191.49103,-2021.11744,-0.67594,
2018-5-20 12:54:29.00000,1191.48841,-2021.11621,-0.66628,
2018-5-20 12:54:30.00000,1191.48795,-2021.11817,-0.66867,
2018-5-20 12:54:31.00000,1191.49197,-2021.11856,-0.67003,
2018-5-20 12:54:32.00000,1191.48788,-2021.11714,-0.66873,
2018-5-20 12:54:33.00000,1191.48848,-2021.11567,-0.68036,
2018-5-20 12:54:34.00000,1191.48951,-2021.11881,-0.67758,
2018-5-20 12:54:35.00000,1191.48865,-2021.11902,-0.67511,
2018-5-20 12:54:36.00000,1191.49059,-2021.11914,-0.67103,
2018-5-20 12:54:37.00000,1191.49363,-2021.11811,-0.68140,
2018-5-20 12:54:38.00000,1191.48856,-2021.11745,-0.67014,
2018-5-20 12:54:39.00000,1191.49132,-2021.11662,-0.67816,
2018-5-20 12:54:40.00000,1191.49177,-2021.11970,-0.69226,
2018-5-20 12:54:41.00000,1191.48771,-2021.11737,-0.67201,
2018-5-20 12:54:42.00000,1191.49150,-2021.11776,-0.69272,
2018-5-20 12:54:43.00000,1191.48966,-2021.11730,-0.68044,
2018-5-20 12:54:44.00000,1191.48843,-2021.11885,-0.68198,
2018-5-20 12:54:45.00000,1191.49231,-2021.11815,-0.69280,
2018-5-20 12:54:46.00000,1191.49248,-2021.11913,-0.69987,
2018-5-20 12:54:47.00000,1191.49022,-2021.11750,-0.69535,
2018-5-20 12:54:48.00000,1191.49057,-2021.11693,-0.68931,
2018-5-20 12:54:49.00000,1191.49300,-2021.11602,-0.70037,
2018-5-20 12:54:50.00000,1191.49267,-2021.11579,-0.70643,
2018-5-20 12:54:51.00000,1191.49185,-2021.11548,-0.70301,
2018-5-20 12:54:52.00000,1191.49267,-2021.11806,-0.71194,
2018-5-20 12:54:53.00000,1191.49141,-2021.11417,-0.70558,
2018-5-20 12:54:54.00000,1191.49046,-2021.11742,-0.70350,
2018-5-20 12:54:55.00000,1191.49104,-2021.11660,-0.71076,
2018-5-20 12:54:56.00000,1191.49397,-2021.11433,-0.71882,
2018-5-20 12:54:57.00000,1191.49160,-2021.11483,-0.69735,
2018-5-20 12:54:58.00000,1191.49060,-2021.11575,-0.70568,
2018-5-20 12:54:59.00000,1191.49598,-2021.11626,-0.71918,
2018-5-20 12:55:0.00000,1191.49227,-2021.11779,-0.71391,
2018-5-20 12:55:1.00000,1191.49283,-2021.11420,-0.70865,
2018-5-20 12:55:2.00000,1191.49277,-2021.11326,-0.70906,
2018-5-20 12:55:3.00000,1191.49565,-2021.11661,-0.71441,
2018-5-20 12:55:4.00000,1191.49286,-2021.11558,-0.70203,
2018-5-20 12:55:5.00000,1191.49228,-2021.11393,-0.71258,
2018-5-20 12:55:6.00000,1191.49350,-2021.11538,-0.70937,
2018-5-20 12:55:7.00000,1191.49357,-2021.11904,-0.71164,
2018-5-20 12:55:8.00000,1191.49410,-2021.11514,-0.71317,
