2018-5-20 11:36:47.14900,-1748.14104,1027.38372,-0.63857
2018-5-20 11:36:47.19600,-1748.10089,1027.35953,-0.63855
2018-5-20 11:36:47.24300,-1748.07354,1027.34306,-0.63854
2018-5-20 11:36:47.30500,-1748.04022,1027.32299,-0.63852
2018-5-20 11:36:47.35200,-1748.00690,1027.30291,-0.63850
2018-5-20 11:36:47.39900,-1747.97958,1027.28645,-0.63848
2018-5-20 11:36:47.44600,-1747.93943,1027.26226,-0.63846
2018-5-20 11:36:47.50800,-1747.91208,1027.24579,-0.63845
2018-5-20 11:36:47.55500,-1747.87876,1027.22571,-0.63843
2018-5-20 11:36:47.60200,-1747.84461,1027.20514,-0.63842
2018-5-20 11:36:47.64800,-1747.81812,1027.18918,-0.63840
2018-5-20 11:36:47.71100,-1747.79077,1027.17270,-0.63839
2018-5-20 11:36:47.75800,-1747.75745,1027.15263,-0.63837
2018-5-20 11:36:47.80400,-1747.72413,1027.13256,-0.63836
2018-5-20 11:36:47.86700,-1747.69681,1027.11611,-0.63835
2018-5-20 11:36:47.91400,-1747.66946,1027.09963,-0.63834
2018-5-20 11:36:47.96000,-1747.63614,1027.07956,-0.63833
2018-5-20 11:36:48.00700,-1747.60965,1027.06361,-0.63832
2018-5-20 11:36:48.07000,-1747.57549,1027.04304,-0.63831
2018-5-20 11:36:48.11600,-1747.54900,1027.02708,-0.63830
2018-5-20 11:36:48.16300,-1747.52165,1027.01061,-0.63830
2018-5-20 11:36:48.21000,-1747.48833,1026.99055,-0.63829
2018-5-20 11:36:48.27200,-1747.45417,1026.96998,-0.63828
2018-5-20 11:36:48.31900,-1747.42768,1026.95402,-0.63827
2018-5-20 11:36:48.36600,-1747.40033,1026.93755,-0.63827
2018-5-20 11:36:48.42800,-1747.36701,1026.91749,-0.63826
2018-5-20 11:36:48.47500,-1747.33282,1026.89691,-0.63825
2018-5-20 11:36:48.52200,-1747.30636,1026.88097,-0.63824
2018-5-20 11:36:48.56900,-1747.27900,1026.86450,-0.63823
2018-5-20 11:36:48.63100,-1747.24568,1026.84444,-0.63822
2018-5-20 11:36:48.67800,-1747.21919,1026.82849,-0.63822
2018-5-20 11:36:48.72500,-1747.18503,1026.80792,-0.63821
2018-5-20 11:36:48.78700,-1747.15854,1026.79197,-0.63820
2018-5-20 11:36:48.83400,-1747.12435,1026.77139,-0.63820
2018-5-20 11:36:48.88100,-1747.09103,1026.75133,-0.63819
2018-5-20 11:36:48.92800,-1747.06370,1026.73487,-0.63818
2018-5-20 11:36:48.99000,-1747.03721,1026.71892,-0.63818
2018-5-20 11:36:49.03700,-1747.00302,1026.69834,-0.63817
2018-5-20 11:36:49.08400,-1746.96970,1026.67828,-0.63817
2018-5-20 11:36:49.13000,-1746.94235,1026.66181,-0.63817
2018-5-20 11:36:49.19300,-1746.90905,1026.64177,-0.63816
2018-5-20 11:36:49.24000,-1746.87572,1026.62171,-0.63816
2018-5-20 11:36:49.28600,-1746.84836,1026.60524,-0.63815
2018-5-20 11:36:49.34900,-1746.82187,1026.58930,-0.63815
2018-5-20 11:36:49.39600,-1746.78768,1026.56872,-0.63814
2018-5-20 11:36:49.44200,-1746.75437,1026.54868,-0.63814
2018-5-20 11:36:49.48900,-1746.72702,1026.53222,-0.63813
2018-5-20 11:36:49.55200,-1746.69369,1026.51217,-0.63813
2018-5-20 11:36:49.59800,-1746.65950,1026.49160,-0.63813
2018-5-20 11:36:49.64500,-1746.63300,1026.47566,-0.63813
2018-5-20 11:36:49.69200,-1746.59969,1026.45562,-0.63813
2018-5-20 11:36:49.75400,-1746.56550,1026.43505,-0.63812
2018-5-20 11:36:49.80100,-1746.53900,1026.41911,-0.63812
2018-5-20 11:36:49.84800,-1746.50481,1026.39854,-0.63812
2018-5-20 11:36:49.91000,-1746.47148,1026.37848,-0.63812
2018-5-20 11:36:49.95700,-1746.43732,1026.35793,-0.63813
2018-5-20 11:36:50.00400,-1746.40399,1026.33787,-0.63813
2018-5-20 11:36:50.05100,-1746.37749,1026.32193,-0.63813
2018-5-20 11:36:50.11300,-1746.33647,1026.29724,-0.63813
2018-5-20 11:36:50.16000,-1746.30998,1026.28129,-0.63813
2018-5-20 11:36:50.20700,-1746.26896,1026.25660,-0.63814
2018-5-20 11:36:50.25400,-1746.24249,1026.24067,-0.63814
2018-5-20 11:36:50.33200,-1746.20231,1026.21648,-0.63814
2018-5-20 11:36:50.36300,-1746.17499,1026.20002,-0.63815
2018-5-20 11:36:50.41000,-1746.13483,1026.17584,-0.63815
2018-5-20 11:36:50.47200,-1746.10065,1026.15525,-0.63816
2018-5-20 11:36:50.51900,-1746.06733,1026.13518,-0.63816
2018-5-20 11:36:50.56600,-1746.03401,1026.11511,-0.63817
2018-5-20 11:36:50.61200,-1745.99984,1026.09451,-0.63818
2018-5-20 11:36:50.67500,-1745.95969,1026.07032,-0.63819
2018-5-20 11:36:50.72200,-1745.93237,1026.05385,-0.63820
2018-5-20 11:36:50.76800,-1745.89223,1026.02966,-0.63821
2018-5-20 11:36:50.81500,-1745.86574,1026.01370,-0.63821
2018-5-20 11:36:50.87800,-1745.82473,1025.98899,-0.63822
2018-5-20 11:36:50.92400,-1745.79142,1025.96891,-0.63822
2018-5-20 11:36:50.97100,-1745.75810,1025.94883,-0.63823
2018-5-20 11:36:51.03400,-1745.72393,1025.92823,-0.63823
2018-5-20 11:36:51.08000,-1745.69061,1025.90816,-0.63824
2018-5-20 11:36:51.12700,-1745.65646,1025.88757,-0.63825
2018-5-20 11:36:51.17400,-1745.62315,1025.86750,-0.63825
2018-5-20 11:36:51.23600,-1745.58300,1025.84330,-0.63826
2018-5-20 11:36:51.28300,-1745.55566,1025.82682,-0.63826
2018-5-20 11:36:51.33000,-1745.51551,1025.80262,-0.63826
2018-5-20 11:36:51.37700,-1745.48134,1025.78202,-0.63827
2018-5-20 11:36:51.43900,-1745.44802,1025.76194,-0.63827
2018-5-20 11:36:51.48600,-1745.40788,1025.73775,-0.63827
2018-5-20 11:36:51.53300,-1745.37370,1025.71716,-0.63827
2018-5-20 11:36:51.59500,-1745.34038,1025.69708,-0.63827
2018-5-20 11:36:51.64200,-1745.30024,1025.67289,-0.63827
2018-5-20 11:36:51.68900,-1745.26609,1025.65231,-0.63827
2018-5-20 11:36:51.73600,-1745.23277,1025.63223,-0.63827
