Sec,+-,+-,
2018-5-20 13:25:1.00000,-2428700.66300,4493233.94820,3807340.86250,
2018-5-20 13:25:2.00000,-2428700.66490,4493233.95030,3807340.86760,
2018-5-20 13:25:3.00000,-2428700.66250,4493233.94700,3807340.86300,
2018-5-20 13:25:4.00000,-2428700.66340,4493233.94670,3807340.85820,
2018-5-20 13:25:5.00000,-2428700.66380,4493233.94860,3807340.85960,
2018-5-20 13:25:6.00000,-2428700.66430,4493233.94950,3807340.86130,
2018-5-20 13:25:7.00000,-2428700.66110,4493233.94610,3807340.86030,
2018-5-20 13:25:8.00000,-2428700.66360,4493233.94780,3807340.86040,
2018-5-20 13:25:9.00000,-2428700.66400,4493233.95040,3807340.86070,
2018-5-20 13:25:10.00000,-2428700.66520,4493233.94720,3807340.86160,
2018-5-20 13:25:11.00000,-2428700.66590,4493233.94980,3807340.86330,
2018-5-20 13:25:12.00000,-2428700.66260,4493233.94560,3807340.85770,
2018-5-20 13:25:13.00000,-2428700.66370,4493233.94800,3807340.86260,
2018-5-20 13:25:14.00000,-2428700.66150,4493233.94220,3807340.86400,
2018-5-20 13:25:15.00000,-2428700.66770,4493233.95020,3807340.86080,
2018-5-20 13:25:16.00000,-2428700.66220,4493233.94530,3807340.86060,
2018-5-20 13:25:17.00000,-2428700.66010,4493233.94230,3807340.85950,
2018-5-20 13:25:18.00000,-2428700.65800,4493233.94100,3807340.85740,
2018-5-20 13:25:19.00000,-2428700.66260,4493233.94400,3807340.86190,
2018-5-20 13:25:20.00000,-2428700.65880,4493233.94250,3807340.85520,
2018-5-20 13:25:21.00000,-2428700.66260,4493233.94220,3807340.85890,
2018-5-20 13:25:22.00000,-2428700.66110,4493233.94080,3807340.86140,
2018-5-20 13:25:23.00000,-2428700.66340,4493233.94630,3807340.86160,
2018-5-20 13:25:24.00000,-2428700.65980,4493233.94370,3807340.86290,
2018-5-20 13:25:25.00000,-2428700.66360,4493233.94670,3807340.86030,
2018-5-20 13:25:26.00000,-2428700.66450,4493233.94680,3807340.85840,
2018-5-20 13:25:27.00000,-2428700.66360,4493233.94260,3807340.85980,
2018-5-20 13:25:28.00000,-2428700.66150,4493233.94260,3807340.85660,
2018-5-20 13:25:29.00000,-2428700.66160,4493233.94350,3807340.85700,
2018-5-20 13:25:30.00000,-2428700.66750,4493233.94950,3807340.86030,
2018-5-20 13:25:31.00000,-2428700.66840,4493233.94870,3807340.85890,
2018-5-20 13:25:32.00000,-2428700.66380,4493233.94620,3807340.85740,
2018-5-20 13:25:33.00000,-2428700.66440,4493233.94690,3807340.86010,
2018-5-20 13:25:34.00000,-2428700.66150,4493233.94550,3807340.85890,
2018-5-20 13:25:35.00000,-2428700.67130,4493233.95350,3807340.86270,
2018-5-20 13:25:36.00000,-2428700.66390,4493233.94960,3807340.85990,
2018-5-20 13:25:37.00000,-2428700.66770,4493233.95300,3807340.86220,
2018-5-20 13:25:38.00000,-2428700.66710,4493233.94950,3807340.86400,
2018-5-20 13:25:39.00000,-2428700.66690,4493233.94840,3807340.85850,
2018-5-20 13:25:40.00000,-2428700.66110,4493233.94810,3807340.85990,
2018-5-20 13:25:41.00000,-2428700.66920,4493233.95600,3807340.85700,
2018-5-20 13:25:42.00000,-2428700.66290,4493233.94730,3807340.86180,
2018-5-20 13:25:43.00000,-2428700.67090,4493233.95670,3807340.86190,
2018-5-20 13:25:44.00000,-2428700.66960,4493233.95290,3807340.85600,
2018-5-20 13:25:45.00000,-2428700.66800,4493233.95420,3807340.85660,
2018-5-20 13:25:46.00000,-2428700.66240,4493233.94540,3807340.86010,
2018-5-20 13:25:47.00000,-2428700.66250,4493233.94660,3807340.85650,
2018-5-20 13:25:48.00000,-2428700.66950,4493233.95100,3807340.85570,
2018-5-20 13:25:49.00000,-2428700.66370,4493233.94970,3807340.85600,
2018-5-20 13:25:50.00000,-2428700.65830,4493233.94010,3807340.85430,
2018-5-20 13:25:51.00000,-2428700.66470,4493233.94590,3807340.85280,
2018-5-20 13:25:52.00000,-2428700.66240,4493233.94640,3807340.85190,
2018-5-20 13:25:53.00000,-2428700.65850,4493233.94310,3807340.85400,
2018-5-20 13:25:54.00000,-2428700.66520,4493233.94580,3807340.85370,
2018-5-20 13:25:55.00000,-2428700.66820,4493233.95090,3807340.85560,
2018-5-20 13:25:56.00000,-2428700.66760,4493233.95470,3807340.85560,
2018-5-20 13:25:57.00000,-2428700.66600,4493233.95000,3807340.85390,
2018-5-20 13:25:58.00000,-2428700.66810,4493233.94990,3807340.85660,
2018-5-20 13:25:59.00000,-2428700.66360,4493233.94700,3807340.85270,
2018-5-20 13:26:0.00000,-2428700.66480,4493233.94500,3807340.85310,
2018-5-20 13:26:1.00000,-2428700.66920,4493233.95020,3807340.85490,
2018-5-20 13:26:2.00000,-2428700.66840,4493233.95240,3807340.85160,
2018-5-20 13:26:3.00000,-2428700.66750,4493233.94660,3807340.85040,
2018-5-20 13:26:4.00000,-2428700.66620,4493233.94940,3807340.85450,
2018-5-20 13:26:5.00000,-2428700.67120,4493233.95580,3807340.85480,
2018-5-20 13:26:6.00000,-2428700.66660,4493233.94620,3807340.85060,
2018-5-20 13:26:7.00000,-2428700.66750,4493233.94840,3807340.85250,
2018-5-20 13:26:8.00000,-2428700.66640,4493233.94840,3807340.85010,
2018-5-20 13:26:9.00000,-2428700.67300,4493233.95500,3807340.85720,
2018-5-20 13:26:10.00000,-2428700.66790,4493233.94840,3807340.85200,
2018-5-20 13:26:11.00000,-2428700.67010,4493233.95620,3807340.85450,
2018-5-20 13:26:12.00000,-2428700.66940,4493233.94900,3807340.85190,
2018-5-20 13:26:13.00000,-2428700.67190,4493233.95330,3807340.85630,
2018-5-20 13:26:14.00000,-2428700.66920,4493233.95250,3807340.85570,
2018-5-20 13:26:15.00000,-2428700.66260,4493233.94340,3807340.85290,
2018-5-20 13:26:16.00000,-2428700.67350,4493233.95750,3807340.85580,
2018-5-20 13:26:17.00000,-2428700.66620,4493233.95390,3807340.85670,
2018-5-20 13:26:18.00000,-2428700.66610,4493233.94930,3807340.85950,
2018-5-20 13:26:19.00000,-2428700.66900,4493233.95160,3807340.86030,
2018-5-20 13:26:20.00000,-2428700.67490,4493233.95640,3807340.85960,
2018-5-20 13:26:21.00000,-2428700.66320,4493233.95240,3807340.85260,
2018-5-20 13:26:22.00000,-2428700.66600,4493233.95290,3807340.85560,
2018-5-20 13:26:23.00000,-2428700.67030,4493233.95410,3807340.85970,
2018-5-20 13:26:24.00000,-2428700.66700,4493233.95010,3807340.86010,
2018-5-20 13:26:25.00000,-2428700.66860,4493233.95180,3807340.86380,
2018-5-20 13:26:26.00000,-2428700.66990,4493233.95520,3807340.86260,
2018-5-20 13:26:27.00000,-2428700.66790,4493233.94900,3807340.85870,
2018-5-20 13:26:28.00000,-2428700.66750,4493233.94740,3807340.85630,
2018-5-20 13:26:29.00000,-2428700.66340,4493233.94870,3807340.85760,
2018-5-20 13:26:30.00000,-2428700.66900,4493233.94600,3807340.85990,
2018-5-20 13:26:31.00000,-2428700.67020,4493233.95130,3807340.86040,
2018-5-20 13:26:32.00000,-2428700.66250,4493233.94220,3807340.85890,
2018-5-20 13:26:33.00000,-2428700.67100,4493233.95110,3807340.85750,
2018-5-20 13:26:34.00000,-2428700.67480,4493233.95590,3807340.86260,
2018-5-20 13:26:35.00000,-2428700.66740,4493233.94500,3807340.85970,
2018-5-20 13:26:36.00000,-2428700.67070,4493233.94830,3807340.85860,
2018-5-20 13:26:37.00000,-2428700.67650,4493233.95060,3807340.85690,
2018-5-20 13:26:38.00000,-2428700.66860,4493233.94360,3807340.85930,
2018-5-20 13:26:39.00000,-2428700.67000,4493233.95080,3807340.85990,
2018-5-20 13:26:40.00000,-2428700.67100,4493233.95200,3807340.86030,
2018-5-20 13:26:41.00000,-2428700.66590,4493233.94900,3807340.85460,
2018-5-20 13:26:42.00000,-2428700.67030,4493233.94890,3807340.85830,
2018-5-20 13:26:43.00000,-2428700.66490,4493233.94710,3807340.85810,
2018-5-20 13:26:44.00000,-2428700.66800,4493233.94650,3807340.85900,
2018-5-20 13:26:45.00000,-2428700.66690,4493233.94270,3807340.85400,
2018-5-20 13:26:46.00000,-2428700.67090,4493233.95050,3807340.85640,
2018-5-20 13:26:47.00000,-2428700.67200,4493233.95250,3807340.85740,
2018-5-20 13:26:48.00000,-2428700.66260,4493233.93790,3807340.85620,
2018-5-20 13:26:49.00000,-2428700.67650,4493233.95420,3807340.85650,
2018-5-20 13:26:50.00000,-2428700.66330,4493233.94200,3807340.85390,
2018-5-20 13:26:51.00000,-2428700.67210,4493233.95100,3807340.85990,
2018-5-20 13:26:52.00000,-2428700.67050,4493233.94360,3807340.85930,
2018-5-20 13:26:53.00000,-2428700.66720,4493233.94270,3807340.85400,
2018-5-20 13:26:54.00000,-2428700.66720,4493233.94750,3807340.85870,
2018-5-20 13:26:55.00000,-2428700.67230,4493233.94900,3807340.85710,
2018-5-20 13:26:56.00000,-2428700.66780,4493233.94860,3807340.86000,
2018-5-20 13:26:57.00000,-2428700.67160,4493233.95240,3807340.85520,
2018-5-20 13:26:58.00000,-2428700.66650,4493233.94560,3807340.85560,
2018-5-20 13:26:59.00000,-2428700.66440,4493233.94960,3807340.85600,
2018-5-20 13:27:0.00000,-2428700.67280,4493233.96120,3807340.86000,
2018-5-20 13:27:1.00000,-2428700.66590,4493233.94860,3807340.85580,
2018-5-20 13:27:2.00000,-2428700.66100,4493233.93940,3807340.85510,
2018-5-20 13:27:3.00000,-2428700.66550,4493233.94680,3807340.85350,
2018-5-20 13:27:4.00000,-2428700.67590,4493233.95880,3807340.86160,
2018-5-20 13:27:5.00000,-2428700.66680,4493233.94330,3807340.85860,
2018-5-20 13:27:6.00000,-2428700.68390,4493233.96550,3807340.86080,
2018-5-20 13:27:7.00000,-2428700.67420,4493233.95110,3807340.85940,
2018-5-20 13:27:8.00000,-2428700.66450,4493233.94880,3807340.85460,
2018-5-20 13:27:9.00000,-2428700.67280,4493233.95570,3807340.85630,
2018-5-20 13:27:10.00000,-2428700.66790,4493233.95080,3807340.85290,
2018-5-20 13:27:11.00000,-2428700.66540,4493233.95050,3807340.85390,
2018-5-20 13:27:12.00000,-2428700.66800,4493233.94890,3807340.85610,
2018-5-20 13:27:13.00000,-2428700.66850,4493233.94950,3807340.85770,
2018-5-20 13:27:14.00000,-2428700.67610,4493233.96150,3807340.86230,
2018-5-20 13:27:15.00000,-2428700.67600,4493233.96510,3807340.85440,
2018-5-20 13:27:16.00000,-2428700.67800,4493233.96220,3807340.85960,
2018-5-20 13:27:17.00000,-2428700.67250,4493233.95320,3807340.86030,
2018-5-20 13:27:18.00000,-2428700.67660,4493233.96090,3807340.86020,
2018-5-20 13:27:19.00000,-2428700.67340,4493233.96210,3807340.86260,
2018-5-20 13:27:20.00000,-2428700.66930,4493233.95750,3807340.86350,
2018-5-20 13:27:21.00000,-2428700.66890,4493233.95980,3807340.86100,
2018-5-20 13:27:22.00000,-2428700.67250,4493233.95870,3807340.86260,
2018-5-20 13:27:23.00000,-2428700.67390,4493233.95980,3807340.86740,
2018-5-20 13:27:24.00000,-2428700.66560,4493233.95480,3807340.85770,
2018-5-20 13:27:25.00000,-2428700.67620,4493233.96820,3807340.86500,
2018-5-20 13:27:26.00000,-2428700.66520,4493233.96150,3807340.85970,
2018-5-20 13:27:27.00000,-2428700.67120,4493233.96560,3807340.85900,
2018-5-20 13:27:28.00000,-2428700.66980,4493233.95950,3807340.86940,
2018-5-20 13:27:29.00000,-2428700.68040,4493233.96520,3807340.86830,
2018-5-20 13:27:30.00000,-2428700.67520,4493233.96740,3807340.85940,
2018-5-20 13:27:31.00000,-2428700.68230,4493233.97470,3807340.87080,
2018-5-20 13:27:32.00000,-2428700.67100,4493233.95970,3807340.86310,
2018-5-20 13:27:33.00000,-2428700.68020,4493233.96930,3807340.86860,
2018-5-20 13:27:34.00000,-2428700.67510,4493233.95970,3807340.86320,
2018-5-20 13:27:35.00000,-2428700.66420,4493233.95400,3807340.86160,
2018-5-20 13:27:36.00000,-2428700.66430,4493233.95360,3807340.87290,
2018-5-20 13:27:37.00000,-2428700.67080,4493233.96450,3807340.86250,
2018-5-20 13:27:38.00000,-2428700.67370,4493233.96590,3807340.86700,
2018-5-20 13:27:39.00000,-2428700.66350,4493233.96040,3807340.86180,
2018-5-20 13:27:40.00000,-2428700.68050,4493233.97000,3807340.86490,
2018-5-20 13:27:41.00000,-2428700.67510,4493233.96460,3807340.86520,
2018-5-20 13:27:42.00000,-2428700.67750,4493233.97370,3807340.86330,
2018-5-20 13:27:43.00000,-2428700.68570,4493233.97900,3807340.86950,
2018-5-20 13:27:44.00000,-2428700.68030,4493233.97610,3807340.86820,
2018-5-20 13:27:45.00000,-2428700.67510,4493233.96920,3807340.86450,
2018-5-20 13:27:46.00000,-2428700.68090,4493233.96950,3807340.87130,
2018-5-20 13:27:47.00000,-2428700.68200,4493233.98000,3807340.86520,
2018-5-20 13:27:48.00000,-2428700.68210,4493233.97920,3807340.86510,
2018-5-20 13:27:49.00000,-2428700.67860,4493233.97350,3807340.86790,
2018-5-20 13:27:50.00000,-2428700.68190,4493233.96860,3807340.86360,
2018-5-20 13:27:51.00000,-2428700.68130,4493233.97240,3807340.86900,
2018-5-20 13:27:52.00000,-2428700.68060,4493233.97520,3807340.87270,
2018-5-20 13:27:53.00000,-2428700.67610,4493233.97090,3807340.86070,
2018-5-20 13:27:54.00000,-2428700.67780,4493233.97300,3807340.86410,
2018-5-20 13:27:55.00000,-2428700.67590,4493233.96990,3807340.86800,
2018-5-20 13:27:56.00000,-2428700.68050,4493233.97410,3807340.86900,
2018-5-20 13:27:57.00000,-2428700.67760,4493233.97320,3807340.86130,
2018-5-20 13:27:58.00000,-2428700.67610,4493233.97170,3807340.86370,
2018-5-20 13:27:59.00000,-2428700.67300,4493233.96840,3807340.86390,
2018-5-20 13:28:0.00000,-2428700.67260,4493233.96870,3807340.86060,
2018-5-20 13:28:1.00000,-2428700.68040,4493233.97780,3807340.87000,
2018-5-20 13:28:2.00000,-2428700.68160,4493233.98000,3807340.86880,
2018-5-20 13:28:3.00000,-2428700.67710,4493233.97870,3807340.86060,
2018-5-20 13:28:4.00000,-2428700.67820,4493233.97810,3807340.86450,
2018-5-20 13:28:5.00000,-2428700.66660,4493233.97110,3807340.85800,
2018-5-20 13:28:6.00000,-2428700.68120,4493233.97890,3807340.85900,
2018-5-20 13:28:7.00000,-2428700.68000,4493233.97420,3807340.86580,
2018-5-20 13:28:8.00000,-2428700.67970,4493233.97920,3807340.86970,
2018-5-20 13:28:9.00000,-2428700.67920,4493233.97920,3807340.86510,
2018-5-20 13:28:10.00000,-2428700.68000,4493233.97760,3807340.86540,
2018-5-20 13:28:11.00000,-2428700.68110,4493233.98350,3807340.86660,
2018-5-20 13:28:12.00000,-2428700.67200,4493233.97050,3807340.86350,
2018-5-20 13:28:13.00000,-2428700.67970,4493233.98150,3807340.86340,
2018-5-20 13:28:14.00000,-2428700.67330,4493233.97110,3807340.86490,
2018-5-20 13:28:15.00000,-2428700.68190,4493233.98220,3807340.86460,
2018-5-20 13:28:16.00000,-2428700.67780,4493233.98030,3807340.86040,
2018-5-20 13:28:17.00000,-2428700.67930,4493233.97280,3807340.86230,
2018-5-20 13:28:18.00000,-2428700.66870,4493233.96990,3807340.85620,
2018-5-20 13:28:19.00000,-2428700.67640,4493233.97550,3807340.86430,
2018-5-20 13:28:20.00000,-2428700.67380,4493233.97360,3807340.86180,
2018-5-20 13:28:21.00000,-2428700.67840,4493233.97550,3807340.86390,
2018-5-20 13:28:22.00000,-2428700.67300,4493233.96800,3807340.86080,
2018-5-20 13:28:23.00000,-2428700.67450,4493233.97220,3807340.86430,
2018-5-20 13:28:24.00000,-2428700.66640,4493233.96550,3807340.86090,
2018-5-20 13:28:25.00000,-2428700.67430,4493233.96970,3807340.86540,
2018-5-20 13:28:26.00000,-2428700.67540,4493233.97500,3807340.86540,
2018-5-20 13:28:27.00000,-2428700.66990,4493233.97190,3807340.86140,
2018-5-20 13:28:28.00000,-2428700.67040,4493233.97460,3807340.86460,
2018-5-20 13:28:29.00000,-2428700.66890,4493233.96990,3807340.86240,
2018-5-20 13:28:30.00000,-2428700.66150,4493233.96620,3807340.85460,
2018-5-20 13:28:31.00000,-2428700.67860,4493233.98260,3807340.86360,
2018-5-20 13:28:32.00000,-2428700.67660,4493233.98140,3807340.87130,
2018-5-20 13:28:33.00000,-2428700.66870,4493233.97600,3807340.86700,
2018-5-20 13:28:34.00000,-2428700.67690,4493233.98510,3807340.86890,
2018-5-20 13:28:35.00000,-2428700.67010,4493233.97530,3807340.86480,
2018-5-20 13:28:36.00000,-2428700.67400,4493233.98250,3807340.87020,
2018-5-20 13:28:37.00000,-2428700.67830,4493233.98380,3807340.86850,
2018-5-20 13:28:38.00000,-2428700.67450,4493233.97860,3807340.86980,
2018-5-20 13:28:39.00000,-2428700.67380,4493233.97990,3807340.86470,
2018-5-20 13:28:40.00000,-2428700.67660,4493233.98560,3807340.87010,
2018-5-20 13:28:41.00000,-2428700.67540,4493233.97990,3807340.86900,
2018-5-20 13:28:42.00000,-2428700.67140,4493233.97770,3807340.86880,
2018-5-20 13:28:43.00000,-2428700.67830,4493233.98490,3807340.87300,
2018-5-20 13:28:44.00000,-2428700.67780,4493233.98230,3807340.87380,
2018-5-20 13:28:45.00000,-2428700.68340,4493233.98730,3807340.87270,
2018-5-20 13:28:46.00000,-2428700.67580,4493233.97800,3807340.87040,
2018-5-20 13:28:47.00000,-2428700.68100,4493233.98440,3807340.87170,
2018-5-20 13:28:48.00000,-2428700.68100,4493233.98380,3807340.87600,
2018-5-20 13:28:49.00000,-2428700.67980,4493233.98710,3807340.86870,
2018-5-20 13:28:50.00000,-2428700.68440,4493233.99460,3807340.87780,
2018-5-20 13:28:51.00000,-2428700.68280,4493233.98820,3807340.87530,
2018-5-20 13:28:52.00000,-2428700.68270,4493233.99170,3807340.87120,
2018-5-20 13:28:53.00000,-2428700.68720,4493233.99330,3807340.87240,
2018-5-20 13:28:54.00000,-2428700.68710,4493233.99350,3807340.87450,
2018-5-20 13:28:55.00000,-2428700.68440,4493233.99450,3807340.87090,
2018-5-20 13:28:56.00000,-2428700.68730,4493233.99750,3807340.87750,
2018-5-20 13:28:57.00000,-2428700.68320,4493233.99490,3807340.87580,
2018-5-20 13:28:58.00000,-2428700.68710,4493233.99930,3807340.87360,
2018-5-20 13:28:59.00000,-2428700.68050,4493233.98970,3807340.87540,
2018-5-20 13:29:0.00000,-2428700.68610,4493233.99970,3807340.88210,
2018-5-20 13:29:1.00000,-2428700.68230,4493233.99400,3807340.87820,
2018-5-20 13:29:2.00000,-2428700.68640,4493233.99730,3807340.87450,
2018-5-20 13:29:3.00000,-2428700.68830,4493233.99900,3807340.87790,
2018-5-20 13:29:4.00000,-2428700.67770,4493233.98960,3807340.87490,
2018-5-20 13:29:5.00000,-2428700.68380,4493233.99630,3807340.87980,
2018-5-20 13:29:6.00000,-2428700.68410,4493233.99810,3807340.87000,
2018-5-20 13:29:7.00000,-2428700.68870,4493234.00010,3807340.87880,
2018-5-20 13:29:8.00000,-2428700.67930,4493233.99480,3807340.86980,
2018-5-20 13:29:9.00000,-2428700.68860,4493233.99950,3807340.87860,
2018-5-20 13:29:10.00000,-2428700.68230,4493233.99200,3807340.87740,
2018-5-20 13:29:11.00000,-2428700.68430,4493233.99720,3807340.87700,
2018-5-20 13:29:12.00000,-2428700.68380,4493233.99760,3807340.87760,
2018-5-20 13:29:13.00000,-2428700.68310,4493233.99140,3807340.87790,
2018-5-20 13:29:14.00000,-2428700.67910,4493233.99190,3807340.87710,
2018-5-20 13:29:15.00000,-2428700.68040,4493233.99160,3807340.87550,
2018-5-20 13:29:16.00000,-2428700.68420,4493233.99610,3807340.88240,
2018-5-20 13:29:17.00000,-2428700.68260,4493234.00030,3807340.87640,
2018-5-20 13:29:18.00000,-2428700.68300,4493233.99750,3807340.87340,
2018-5-20 13:29:19.00000,-2428700.68350,4493233.99570,3807340.87350,
2018-5-20 13:29:20.00000,-2428700.68290,4493233.99450,3807340.87870,
2018-5-20 13:29:21.00000,-2428700.68570,4493233.99300,3807340.87390,
2018-5-20 13:29:22.00000,-2428700.68200,4493233.99070,3807340.87280,
2018-5-20 13:29:23.00000,-2428700.69010,4493234.00320,3807340.88140,
2018-5-20 13:29:24.00000,-2428700.69150,4493234.00110,3807340.87850,
2018-5-20 13:29:25.00000,-2428700.68740,4493233.99710,3807340.88450,
2018-5-20 13:29:26.00000,-2428700.69230,4493233.99920,3807340.88030,
2018-5-20 13:29:27.00000,-2428700.68150,4493233.99390,3807340.87390,
2018-5-20 13:29:28.00000,-2428700.67580,4493233.98440,3807340.87240,
2018-5-20 13:29:29.00000,-2428700.68140,4493233.99300,3807340.87440,
2018-5-20 13:29:30.00000,-2428700.68540,4493233.99620,3807340.88060,
2018-5-20 13:29:31.00000,-2428700.68320,4493233.99020,3807340.88180,
2018-5-20 13:29:32.00000,-2428700.68240,4493233.99060,3807340.88070,
2018-5-20 13:29:33.00000,-2428700.66030,4493233.98370,3807340.85770,
2018-5-20 13:29:34.00000,-2428700.66740,4493233.98350,3807340.86320,
2018-5-20 13:29:35.00000,-2428700.67250,4493233.98370,3807340.87030,
2018-5-20 13:29:36.00000,-2428700.68020,4493233.99000,3807340.87950,
2018-5-20 13:29:37.00000,-2428700.69040,4493233.99600,3807340.87810,
2018-5-20 13:29:38.00000,-2428700.67100,4493233.97950,3807340.87710,
2018-5-20 13:29:39.00000,-2428700.67280,4493233.98210,3807340.87240,
2018-5-20 13:29:40.00000,-2428700.68400,4493233.99240,3807340.87410,
2018-5-20 13:29:41.00000,-2428700.68160,4493233.98620,3807340.87390,
2018-5-20 13:29:42.00000,-2428700.67660,4493233.97860,3807340.87310,
2018-5-20 13:29:43.00000,-2428700.67900,4493233.98150,3807340.87200,
2018-5-20 13:29:44.00000,-2428700.68090,4493233.98320,3807340.87320,
2018-5-20 13:29:45.00000,-2428700.68230,4493233.98640,3807340.88030,
2018-5-20 13:29:46.00000,-2428700.67820,4493233.98540,3807340.87630,
2018-5-20 13:29:47.00000,-2428700.67770,4493233.98380,3807340.87250,
2018-5-20 13:29:48.00000,-2428700.67880,4493233.98680,3807340.87450,
2018-5-20 13:29:49.00000,-2428700.67780,4493233.98740,3807340.87290,
2018-5-20 13:29:50.00000,-2428700.68250,4493233.98770,3807340.87280,
2018-5-20 13:29:51.00000,-2428700.68460,4493233.99270,3807340.87390,
2018-5-20 13:29:52.00000,-2428700.68420,4493233.99230,3807340.87290,
2018-5-20 13:29:53.00000,-2428700.68300,4493233.98700,3807340.87540,
2018-5-20 13:29:54.00000,-2428700.67400,4493233.98130,3807340.87160,
2018-5-20 13:29:55.00000,-2428700.67830,4493233.98140,3807340.87720,
2018-5-20 13:29:56.00000,-2428700.68130,4493233.98790,3807340.87700,
2018-5-20 13:29:57.00000,-2428700.67800,4493233.98640,3807340.87620,
2018-5-20 13:29:58.00000,-2428700.67400,4493233.98430,3807340.87370,
2018-5-20 13:29:59.00000,-2428700.67790,4493233.98860,3807340.87690,
2018-5-20 13:30:0.00000,-2428700.67460,4493233.97980,3807340.87200,
2018-5-20 13:30:1.00000,-2428700.67330,4493233.98350,3807340.87520,
2018-5-20 13:30:2.00000,-2428700.67410,4493233.98270,3807340.87230,
2018-5-20 13:30:3.00000,-2428700.67570,4493233.98380,3807340.86960,
2018-5-20 13:30:4.00000,-2428700.67850,4493233.98690,3807340.87380,
2018-5-20 13:30:5.00000,-2428700.67820,4493233.98380,3807340.87150,
2018-5-20 13:30:6.00000,-2428700.67660,4493233.98200,3807340.87300,
2018-5-20 13:30:7.00000,-2428700.67680,4493233.98390,3807340.87560,
2018-5-20 13:30:8.00000,-2428700.67140,4493233.98090,3807340.87460,
2018-5-20 13:30:9.00000,-2428700.67720,4493233.98390,3807340.87090,
2018-5-20 13:30:10.00000,-2428700.68150,4493233.98650,3807340.87440,
2018-5-20 13:30:11.00000,-2428700.68060,4493233.98920,3807340.87880,
2018-5-20 13:30:12.00000,-2428700.67870,4493233.98700,3807340.87210,
2018-5-20 13:30:13.00000,-2428700.67830,4493233.98030,3807340.87810,
2018-5-20 13:30:14.00000,-2428700.67050,4493233.97720,3807340.87070,
2018-5-20 13:30:15.00000,-2428700.67430,4493233.98080,3807340.87250,
2018-5-20 13:30:16.00000,-2428700.67920,4493233.99130,3807340.87460,
2018-5-20 13:30:17.00000,-2428700.67120,4493233.98000,3807340.86880,
2018-5-20 13:30:18.00000,-2428700.67380,4493233.98150,3807340.86810,
2018-5-20 13:30:19.00000,-2428700.67290,4493233.98420,3807340.86530,
2018-5-20 13:30:20.00000,-2428700.67150,4493233.98070,3807340.86880,
2018-5-20 13:30:21.00000,-2428700.67770,4493233.98840,3807340.87540,
2018-5-20 13:30:22.00000,-2428700.67470,4493233.98350,3807340.87380,
2018-5-20 13:30:23.00000,-2428700.67620,4493233.98170,3807340.86760,
2018-5-20 13:30:24.00000,-2428700.68160,4493233.98450,3807340.87460,
2018-5-20 13:30:25.00000,-2428700.67670,4493233.98290,3807340.87260,
2018-5-20 13:30:26.00000,-2428700.67540,4493233.97490,3807340.87320,
2018-5-20 13:30:27.00000,-2428700.67440,4493233.97830,3807340.87030,
2018-5-20 13:30:28.00000,-2428700.67350,4493233.97930,3807340.87170,
2018-5-20 13:30:29.00000,-2428700.67670,4493233.97950,3807340.87540,
2018-5-20 13:30:30.00000,-2428700.67400,4493233.97750,3807340.87040,
2018-5-20 13:30:31.00000,-2428700.67470,4493233.97380,3807340.87060,
2018-5-20 13:30:32.00000,-2428700.67230,4493233.97870,3807340.87030,
2018-5-20 13:30:33.00000,-2428700.67760,4493233.97700,3807340.87200,
2018-5-20 13:30:34.00000,-2428700.66950,4493233.97170,3807340.86700,
2018-5-20 13:30:35.00000,-2428700.68220,4493233.97760,3807340.87540,
2018-5-20 13:30:36.00000,-2428700.67760,4493233.97340,3807340.87330,
2018-5-20 13:30:37.00000,-2428700.67600,4493233.98140,3807340.87350,
2018-5-20 13:30:38.00000,-2428700.67810,4493233.97530,3807340.87490,
2018-5-20 13:30:39.00000,-2428700.67540,4493233.97190,3807340.87390,
2018-5-20 13:30:40.00000,-2428700.67760,4493233.97610,3807340.87590,
2018-5-20 13:30:41.00000,-2428700.67260,4493233.97090,3807340.87250,
2018-5-20 13:30:42.00000,-2428700.67000,4493233.96450,3807340.87250,
2018-5-20 13:30:43.00000,-2428700.67150,4493233.96650,3807340.87090,
2018-5-20 13:30:44.00000,-2428700.67460,4493233.97280,3807340.87280,
2018-5-20 13:30:45.00000,-2428700.67010,4493233.96200,3807340.87370,
2018-5-20 13:30:46.00000,-2428700.66950,4493233.96420,3807340.87240,
2018-5-20 13:30:47.00000,-2428700.67490,4493233.96920,3807340.87520,
2018-5-20 13:30:48.00000,-2428700.67740,4493233.97010,3807340.87430,
2018-5-20 13:30:49.00000,-2428700.67530,4493233.96270,3807340.86700,
2018-5-20 13:30:50.00000,-2428700.67710,4493233.97370,3807340.87300,
2018-5-20 13:30:51.00000,-2428700.67550,4493233.96850,3807340.86960,
2018-5-20 13:30:52.00000,-2428700.67820,4493233.96790,3807340.87290,
2018-5-20 13:30:53.00000,-2428700.66950,4493233.95890,3807340.87060,
2018-5-20 13:30:54.00000,-2428700.67270,4493233.96330,3807340.86810,
2018-5-20 13:30:55.00000,-2428700.67780,4493233.96650,3807340.87120,
2018-5-20 13:30:56.00000,-2428700.66790,4493233.96020,3807340.87050,
2018-5-20 13:30:57.00000,-2428700.67300,4493233.95950,3807340.86970,
2018-5-20 13:30:58.00000,-2428700.66740,4493233.95700,3807340.86680,
