time,lcj,hxj,fyj,hgj,
2018-5-20 13:37:53.05300,380.24100,121.13000,-0.10800,-1.01400,
2018-5-20 13:37:53.10000,380.29600,121.12800,-0.10700,-1.01600,
2018-5-20 13:37:53.16300,380.35100,121.12900,-0.11100,-1.02200,
2018-5-20 13:37:53.20900,380.40600,121.13100,-0.10700,-1.01900,
2018-5-20 13:37:53.25600,380.46200,121.13400,-0.10500,-1.02100,
2018-5-20 13:37:53.30300,380.50900,121.13250,-0.10750,-1.01900,
2018-5-20 13:37:53.36500,380.57200,121.13000,-0.10900,-1.01700,
2018-5-20 13:37:53.41200,380.61900,121.13200,-0.11400,-1.01800,
2018-5-20 13:37:53.45900,380.68200,121.13000,-0.11600,-1.02700,
2018-5-20 13:37:53.52100,380.72900,121.13300,-0.11700,-1.02100,
2018-5-20 13:37:53.56800,380.79300,121.12500,-0.11300,-1.02200,
2018-5-20 13:37:53.61500,380.84000,121.12500,-0.11200,-1.02000,
2018-5-20 13:37:53.66200,380.89500,121.12400,-0.11400,-1.02200,
2018-5-20 13:37:53.72400,380.95000,121.12100,-0.11300,-1.01900,
2018-5-20 13:37:53.77100,381.00500,121.12200,-0.11300,-1.02000,
2018-5-20 13:37:53.81800,381.06000,121.11700,-0.11300,-1.02100,
2018-5-20 13:37:53.86500,381.11600,121.11800,-0.11400,-1.01900,
2018-5-20 13:37:53.92700,381.17100,121.12000,-0.11300,-1.01700,
2018-5-20 13:37:53.97400,381.21800,121.11600,-0.11200,-1.01800,
2018-5-20 13:37:54.02100,381.28100,121.11500,-0.10600,-1.01600,
2018-5-20 13:37:54.08300,381.32800,121.11900,-0.10800,-1.02000,
2018-5-20 13:37:54.13000,381.39100,121.12000,-0.10900,-1.01400,
2018-5-20 13:37:54.17700,381.43900,121.11600,-0.10900,-1.01000,
2018-5-20 13:37:54.22300,381.49400,121.12200,-0.11200,-1.01300,
2018-5-20 13:37:54.28600,381.54900,121.12100,-0.11600,-1.01700,
2018-5-20 13:37:54.33300,381.60400,121.12200,-0.11500,-1.00900,
2018-5-20 13:37:54.37900,381.65900,121.12100,-0.11600,-1.01100,
2018-5-20 13:37:54.44200,381.71400,121.11700,-0.12000,-1.01100,
2018-5-20 13:37:54.48900,381.77000,121.11600,-0.11800,-1.01400,
2018-5-20 13:37:54.53500,381.81700,121.11300,-0.11400,-1.01200,
2018-5-20 13:37:54.58200,381.88000,121.11700,-0.11400,-1.01200,
2018-5-20 13:37:54.64500,381.92700,121.11100,-0.11400,-1.00600,
2018-5-20 13:37:54.69100,381.98200,121.11100,-0.11400,-1.00600,
2018-5-20 13:37:54.73800,382.03800,121.10900,-0.11700,-1.01100,
2018-5-20 13:37:54.78500,382.09300,121.10800,-0.11500,-1.01100,
2018-5-20 13:37:54.84700,382.14800,121.10400,-0.11200,-1.00000,
2018-5-20 13:37:54.89400,382.20300,121.10000,-0.11200,-1.00900,
2018-5-20 13:37:54.94100,382.25800,121.10000,-0.11100,-1.00700,
2018-5-20 13:37:55.00300,382.30600,121.10300,-0.11400,-1.00500,
2018-5-20 13:37:55.05000,382.36900,121.10300,-0.11400,-1.00200,
2018-5-20 13:37:55.09700,382.41600,121.10500,-0.11000,-1.00600,
2018-5-20 13:37:55.14400,382.47100,121.10400,-0.11100,-1.00800,
2018-5-20 13:37:55.20600,382.52600,121.10300,-0.11400,-1.00500,
2018-5-20 13:37:55.25300,382.58100,121.10600,-0.11600,-1.00200,
2018-5-20 13:37:55.30000,382.63600,121.10500,-0.12000,-1.00100,
2018-5-20 13:37:55.34700,382.68400,121.09700,-0.11300,-1.00800,
2018-5-20 13:37:55.40900,382.73900,121.10000,-0.11400,-1.00600,
2018-5-20 13:37:55.45600,382.79400,121.09400,-0.10900,-1.00000,
2018-5-20 13:37:55.50300,382.84900,121.09755,-0.10448,-1.00148,
2018-5-20 13:37:55.56500,382.90400,121.10000,-0.10400,-1.00100,
2018-5-20 13:37:55.61200,382.95200,121.09400,-0.09800,-1.00000,
2018-5-20 13:37:55.65900,383.00700,121.09400,-0.10200,-0.99900,
2018-5-20 13:37:55.70500,383.06200,121.09500,-0.10100,-1.00400,
2018-5-20 13:37:55.76800,383.10900,121.09000,-0.09900,-1.00000,
2018-5-20 13:37:55.81500,383.16400,121.09100,-0.09800,-1.00400,
2018-5-20 13:37:55.86100,383.22000,121.09000,-0.09800,-1.00500,
2018-5-20 13:37:55.90800,383.26700,121.09100,-0.09800,-1.00400,
2018-5-20 13:37:55.97100,383.32200,121.09000,-0.09600,-1.00200,
2018-5-20 13:37:56.01700,383.37700,121.09400,-0.10000,-0.99800,
2018-5-20 13:37:56.06400,383.42400,121.09000,-0.10300,-1.00000,
2018-5-20 13:37:56.12700,383.48800,121.08800,-0.10500,-1.00000,
2018-5-20 13:37:56.17300,383.53500,121.09400,-0.10600,-1.00700,
2018-5-20 13:37:56.22000,383.59000,121.09300,-0.10600,-1.00000,
2018-5-20 13:37:56.26700,383.64500,121.09400,-0.10700,-1.00100,
2018-5-20 13:37:56.32900,383.69200,121.09500,-0.11000,-1.00500,
2018-5-20 13:37:56.37600,383.74800,121.09300,-0.11300,-1.00000,
2018-5-20 13:37:56.42300,383.80300,121.09550,-0.11350,-1.00400,
2018-5-20 13:37:56.48500,383.85000,121.09800,-0.10900,-1.00400,
2018-5-20 13:37:56.53200,383.91300,121.10000,-0.11400,-1.00000,
2018-5-20 13:37:56.57900,383.96000,121.09600,-0.11200,-1.00400,
2018-5-20 13:37:56.62600,384.00800,121.10300,-0.11300,-1.00100,
2018-5-20 13:37:56.68800,384.07100,121.10600,-0.11200,-1.00200,
2018-5-20 13:37:56.73500,384.11800,121.11000,-0.11300,-1.00900,
2018-5-20 13:37:56.78200,384.16500,121.10700,-0.11000,-1.00700,
2018-5-20 13:37:56.82900,384.22000,121.10400,-0.11500,-1.00400,
2018-5-20 13:37:56.89100,384.27600,121.10900,-0.11600,-1.00300,
2018-5-20 13:37:56.93800,384.32300,121.10800,-0.11600,-1.01000,
2018-5-20 13:37:56.98500,384.37800,121.11000,-0.11600,-1.01000,
2018-5-20 13:37:57.04700,384.43300,121.11100,-0.11000,-1.00800,
2018-5-20 13:37:57.09400,384.48000,121.11700,-0.11400,-1.00900,
2018-5-20 13:37:57.14100,384.53600,121.11600,-0.11800,-1.01000,
2018-5-20 13:37:57.18700,384.59100,121.11100,-0.11800,-1.01600,
2018-5-20 13:37:57.25000,384.63800,121.11900,-0.12300,-1.01100,
2018-5-20 13:37:57.29700,384.68500,121.11400,-0.11900,-1.01200,
2018-5-20 13:37:57.34300,384.74000,121.11600,-0.12000,-1.01800,
2018-5-20 13:37:57.39000,384.79600,121.12000,-0.11800,-1.01700,
2018-5-20 13:37:57.45300,384.84300,121.11100,-0.11700,-1.01200,
2018-5-20 13:37:57.49900,384.89000,121.11400,-0.11900,-1.01800,
2018-5-20 13:37:57.54600,384.94500,121.11000,-0.11300,-1.01700,
2018-5-20 13:37:57.60900,385.00100,121.10600,-0.11200,-1.01600,
2018-5-20 13:37:57.65500,385.04800,121.10100,-0.11000,-1.01500,
2018-5-20 13:37:57.70200,385.10300,121.10000,-0.11200,-1.01700,
2018-5-20 13:37:57.74900,385.15800,121.10000,-0.11200,-1.01800,
2018-5-20 13:37:57.81100,385.20500,121.09800,-0.10600,-1.02000,
2018-5-20 13:37:57.85800,385.25300,121.09600,-0.10100,-1.02100,
2018-5-20 13:37:57.90500,385.30800,121.09300,-0.10600,-1.01900,
2018-5-20 13:37:57.95200,385.36300,121.08900,-0.10800,-1.01600,
2018-5-20 13:37:58.01400,385.41000,121.08600,-0.10800,-1.01500,
2018-5-20 13:37:58.06100,385.45800,121.09100,-0.10600,-1.01500,
2018-5-20 13:37:58.10800,385.51300,121.09600,-0.10500,-1.02100,
2018-5-20 13:37:58.17000,385.56800,121.09800,-0.10800,-1.01600,
2018-5-20 13:37:58.21700,385.61500,121.10400,-0.11000,-1.01900,
2018-5-20 13:37:58.26400,385.66200,121.10400,-0.11100,-1.01500,
2018-5-20 13:37:58.31100,385.71800,121.10600,-0.11300,-1.01700,
2018-5-20 13:37:58.37300,385.77300,121.10600,-0.11100,-1.02000,
2018-5-20 13:37:58.42000,385.82000,121.10400,-0.11400,-1.01500,
2018-5-20 13:37:58.46700,385.87500,121.10700,-0.11400,-1.01900,
2018-5-20 13:37:58.52900,385.93000,121.10600,-0.11600,-1.01900,
2018-5-20 13:37:58.57600,385.97800,121.11100,-0.11700,-1.02100,
2018-5-20 13:37:58.62300,386.02500,121.11300,-0.12200,-1.01600,
2018-5-20 13:37:58.66900,386.08800,121.10800,-0.12100,-1.02100,
2018-5-20 13:37:58.73200,386.13500,121.11400,-0.12400,-1.02400,
2018-5-20 13:37:58.77900,386.19000,121.11000,-0.12100,-1.02000,
2018-5-20 13:37:58.82500,386.24600,121.10700,-0.11800,-1.02200,
2018-5-20 13:37:58.87200,386.29300,121.11200,-0.12000,-1.02200,
2018-5-20 13:37:58.93500,386.34800,121.11100,-0.11800,-1.02000,
2018-5-20 13:37:58.98100,386.40300,121.11900,-0.11900,-1.02400,
2018-5-20 13:37:59.02800,386.45800,121.11400,-0.11700,-1.01900,
2018-5-20 13:37:59.09100,386.51300,121.11800,-0.12000,-1.02600,
2018-5-20 13:37:59.13700,386.56100,121.11500,-0.11800,-1.02200,
2018-5-20 13:37:59.18400,386.62400,121.11600,-0.12000,-1.02100,
2018-5-20 13:37:59.23100,386.67100,121.11600,-0.11900,-1.02300,
2018-5-20 13:37:59.29300,386.72600,121.12000,-0.11900,-1.02200,
2018-5-20 13:37:59.34000,386.78100,121.12000,-0.12200,-1.02200,
2018-5-20 13:37:59.38700,386.83700,121.11800,-0.11800,-1.02500,
2018-5-20 13:37:59.43400,386.89200,121.11500,-0.12200,-1.02300,
2018-5-20 13:37:59.49600,386.94700,121.11400,-0.12400,-1.03100,
2018-5-20 13:37:59.54300,387.00200,121.11200,-0.11800,-1.02300,
2018-5-20 13:37:59.59000,387.04900,121.11200,-0.12100,-1.02600,
2018-5-20 13:37:59.65200,387.11200,121.10300,-0.11500,-1.02300,
2018-5-20 13:37:59.69900,387.16000,121.10400,-0.11600,-1.02500,
2018-5-20 13:37:59.74600,387.22300,121.10100,-0.11400,-1.02700,
2018-5-20 13:37:59.79300,387.27000,121.09900,-0.11000,-1.02100,
2018-5-20 13:37:59.85500,387.33300,121.09700,-0.11000,-1.02200,
2018-5-20 13:37:59.90200,387.38800,121.09000,-0.10600,-1.02000,
2018-5-20 13:37:59.94900,387.44300,121.09000,-0.11000,-1.02100,
2018-5-20 13:38:0.01100,387.49900,121.08900,-0.09900,-1.02700,
2018-5-20 13:38:0.05800,387.55400,121.08700,-0.09900,-1.02500,
2018-5-20 13:38:0.10500,387.60900,121.08748,-0.09948,-1.02352,
2018-5-20 13:38:0.15100,387.66400,121.08700,-0.09600,-1.02300,
2018-5-20 13:38:0.21400,387.72700,121.08400,-0.09400,-1.02500,
2018-5-20 13:38:0.26100,387.77400,121.08300,-0.09100,-1.02300,
2018-5-20 13:38:0.30700,387.83700,121.08400,-0.08800,-1.02200,
2018-5-20 13:38:0.35400,387.88500,121.07600,-0.08700,-1.01800,
2018-5-20 13:38:0.41700,387.94800,121.07700,-0.08500,-1.02300,
2018-5-20 13:38:0.46300,387.99500,121.07700,-0.08600,-1.01800,
2018-5-20 13:38:0.51000,388.05800,121.07600,-0.08600,-1.01900,
2018-5-20 13:38:0.57300,388.10500,121.07600,-0.08600,-1.01500,
2018-5-20 13:38:0.62000,388.16800,121.07300,-0.08300,-1.01700,
2018-5-20 13:38:0.66600,388.21600,121.07400,-0.08700,-1.01400,
2018-5-20 13:38:0.71300,388.27900,121.07000,-0.08900,-1.01100,
2018-5-20 13:38:0.77600,388.32600,121.07700,-0.09100,-1.01200,
2018-5-20 13:38:0.82200,388.38900,121.07400,-0.08500,-1.00700,
2018-5-20 13:38:0.86900,388.43600,121.07600,-0.08700,-1.01300,
2018-5-20 13:38:0.91600,388.49100,121.07400,-0.08600,-1.01100,
2018-5-20 13:38:0.97800,388.54700,121.07500,-0.08800,-1.01200,
2018-5-20 13:38:1.02500,388.60200,121.07600,-0.08800,-1.01100,
2018-5-20 13:38:1.07200,388.65700,121.07700,-0.08600,-1.00800,
2018-5-20 13:38:1.13400,388.71200,121.08100,-0.08700,-1.00700,
2018-5-20 13:38:1.18100,388.76700,121.08200,-0.09300,-1.00600,
2018-5-20 13:38:1.22800,388.82200,121.08200,-0.08800,-1.00800,
2018-5-20 13:38:1.27500,388.87800,121.08600,-0.09000,-1.00600,
2018-5-20 13:38:1.33700,388.93300,121.09000,-0.09000,-1.00600,
2018-5-20 13:38:1.38400,388.98800,121.09100,-0.09500,-1.00500,
2018-5-20 13:38:1.43100,389.04300,121.08800,-0.09700,-1.00600,
2018-5-20 13:38:1.49300,389.09800,121.10000,-0.10200,-1.00700,
2018-5-20 13:38:1.54000,389.14500,121.09500,-0.10100,-1.00700,
2018-5-20 13:38:1.58700,389.20900,121.09800,-0.10600,-1.01000,
2018-5-20 13:38:1.63400,389.25600,121.10100,-0.10500,-1.00700,
2018-5-20 13:38:1.69600,389.31100,121.10300,-0.10300,-1.00400,
2018-5-20 13:38:1.74300,389.36600,121.10700,-0.10600,-1.00600,
2018-5-20 13:38:1.79000,389.41300,121.10600,-0.10400,-1.00600,
2018-5-20 13:38:1.83600,389.47600,121.10400,-0.10500,-0.99900,
2018-5-20 13:38:1.89900,389.52400,121.10500,-0.10200,-1.00700,
2018-5-20 13:38:1.94600,389.57900,121.10400,-0.09900,-1.00400,
2018-5-20 13:38:1.99200,389.63400,121.10800,-0.10000,-1.00100,
2018-5-20 13:38:2.05500,389.68900,121.10400,-0.09300,-1.00900,
2018-5-20 13:38:2.10200,389.74400,121.11200,-0.09700,-1.00700,
2018-5-20 13:38:2.14800,389.79200,121.10700,-0.09300,-1.00600,
2018-5-20 13:38:2.19500,389.85500,121.10800,-0.09500,-1.00600,
2018-5-20 13:38:2.25800,389.90200,121.11200,-0.09500,-1.00200,
2018-5-20 13:38:2.30400,389.95700,121.10900,-0.09800,-1.00400,
2018-5-20 13:38:2.35100,390.01200,121.10800,-0.09800,-1.00700,
2018-5-20 13:38:2.39800,390.06000,121.10400,-0.09900,-1.00200,
2018-5-20 13:38:2.46000,390.12300,121.10500,-0.10000,-1.00000,
2018-5-20 13:38:2.50700,390.17000,121.10300,-0.10100,-1.00200,
2018-5-20 13:38:2.55400,390.23300,121.10200,-0.10000,-1.00300,
2018-5-20 13:38:2.61600,390.28000,121.10200,-0.10100,-0.99900,
2018-5-20 13:38:2.66300,390.33500,121.10100,-0.09800,-1.00500,
2018-5-20 13:38:2.71000,390.39100,121.10200,-0.09700,-1.00200,
2018-5-20 13:38:2.75700,390.44600,121.09600,-0.09900,-1.00400,
2018-5-20 13:38:2.81900,390.50100,121.09900,-0.10100,-1.00200,
2018-5-20 13:38:2.86600,390.55600,121.09600,-0.09800,-1.00400,
2018-5-20 13:38:2.91300,390.61100,121.09700,-0.09900,-1.00400,
2018-5-20 13:38:2.96000,390.66600,121.09900,-0.09500,-1.00400,
2018-5-20 13:38:3.02200,390.72100,121.10300,-0.09700,-1.00200,
2018-5-20 13:38:3.06900,390.76900,121.10400,-0.10100,-1.00100,
2018-5-20 13:38:3.11600,390.83200,121.10600,-0.10400,-1.00500,
2018-5-20 13:38:3.17800,390.87900,121.11400,-0.10300,-1.00300,
2018-5-20 13:38:3.22500,390.94200,121.10500,-0.10000,-1.00400,
2018-5-20 13:38:3.27200,390.98900,121.11300,-0.10700,-1.00500,
2018-5-20 13:38:3.31800,391.04500,121.11400,-0.10700,-1.00600,
2018-5-20 13:38:3.38100,391.10000,121.10900,-0.10700,-1.00300,
2018-5-20 13:38:3.42800,391.15500,121.11400,-0.11000,-1.00300,
2018-5-20 13:38:3.47400,391.21000,121.11400,-0.10800,-1.00000,
2018-5-20 13:38:3.53700,391.26500,121.11000,-0.10900,-1.00300,
2018-5-20 13:38:3.58400,391.32000,121.11000,-0.11000,-1.00600,
2018-5-20 13:38:3.63000,391.36800,121.11000,-0.10800,-1.00700,
2018-5-20 13:38:3.67700,391.43100,121.10500,-0.10700,-1.00900,
2018-5-20 13:38:3.74000,391.47800,121.10300,-0.10200,-1.01100,
2018-5-20 13:38:3.78600,391.54100,121.10000,-0.10100,-1.01000,
2018-5-20 13:38:3.83300,391.58800,121.09300,-0.09800,-1.00900,
2018-5-20 13:38:3.88000,391.64300,121.09400,-0.09700,-1.00900,
2018-5-20 13:38:3.94200,391.69900,121.08800,-0.09600,-1.00700,
2018-5-20 13:38:3.98900,391.75400,121.08700,-0.09500,-1.01000,
2018-5-20 13:38:4.03600,391.80900,121.08200,-0.09000,-1.01300,
2018-5-20 13:38:4.09800,391.85600,121.08200,-0.09000,-1.01000,
2018-5-20 13:38:4.14500,391.91900,121.08200,-0.08900,-1.01200,
2018-5-20 13:38:4.19200,391.96700,121.07700,-0.09300,-1.01000,
2018-5-20 13:38:4.23900,392.02200,121.08000,-0.09200,-1.01200,
2018-5-20 13:38:4.30100,392.07700,121.07400,-0.09100,-1.00800,
2018-5-20 13:38:4.34800,392.13200,121.07700,-0.09300,-1.00800,
2018-5-20 13:38:4.39500,392.18700,121.07400,-0.09400,-1.00500,
2018-5-20 13:38:4.47300,392.24200,121.07148,-0.10000,-1.01048,
2018-5-20 13:38:4.50400,392.29800,121.07150,-0.09700,-1.00950,
2018-5-20 13:38:4.55100,392.34500,121.06800,-0.09500,-1.00900,
2018-5-20 13:38:4.59800,392.40800,121.06900,-0.09400,-1.01100,
2018-5-20 13:38:4.66000,392.45500,121.06700,-0.09500,-1.01300,
2018-5-20 13:38:4.70700,392.51000,121.06800,-0.09800,-1.00800,
2018-5-20 13:38:4.75400,392.56500,121.06900,-0.09800,-1.01100,
2018-5-20 13:38:4.80000,392.62100,121.06600,-0.09500,-1.01800,
2018-5-20 13:38:4.86300,392.67600,121.06800,-0.09600,-1.01700,
2018-5-20 13:38:4.91000,392.72300,121.06500,-0.09700,-1.01200,
2018-5-20 13:38:4.95600,392.78600,121.07200,-0.09700,-1.01000,
2018-5-20 13:38:5.01900,392.83300,121.07300,-0.09400,-1.01100,
2018-5-20 13:38:5.06600,392.88900,121.08000,-0.09600,-1.01200,
2018-5-20 13:38:5.11200,392.94400,121.08200,-0.09200,-1.01400,
2018-5-20 13:38:5.15900,392.99100,121.07800,-0.09100,-1.01200,
2018-5-20 13:38:5.22200,393.05400,121.08700,-0.09900,-1.01600,
2018-5-20 13:38:5.26800,393.10100,121.08900,-0.09700,-1.01200,
2018-5-20 13:38:5.31500,393.15600,121.09000,-0.09800,-1.01200,
2018-5-20 13:38:5.36200,393.21200,121.09200,-0.09100,-1.01400,
2018-5-20 13:38:5.42400,393.25900,121.09400,-0.09300,-1.01100,
2018-5-20 13:38:5.47100,393.32200,121.09700,-0.09200,-1.01300,
2018-5-20 13:38:5.51800,393.36900,121.09700,-0.09200,-1.01000,
2018-5-20 13:38:5.58000,393.42400,121.10100,-0.09300,-1.01100,
2018-5-20 13:38:5.62700,393.48000,121.09600,-0.08800,-1.01500,
2018-5-20 13:38:5.67400,393.53500,121.10200,-0.09000,-1.01700,
2018-5-20 13:38:5.72100,393.59000,121.10000,-0.09400,-1.01200,
2018-5-20 13:38:5.78300,393.63700,121.10700,-0.09400,-1.01600,
2018-5-20 13:38:5.83000,393.70000,121.10600,-0.09100,-1.00800,
2018-5-20 13:38:5.87700,393.74700,121.10600,-0.09200,-1.01200,
2018-5-20 13:38:5.92400,393.80300,121.10700,-0.08800,-1.01400,
2018-5-20 13:38:5.98600,393.85800,121.10900,-0.08900,-1.00800,
2018-5-20 13:38:6.03300,393.91300,121.11000,-0.09300,-1.01300,
2018-5-20 13:38:6.08000,393.96800,121.11500,-0.09600,-1.01100,
2018-5-20 13:38:6.14200,394.02300,121.11600,-0.09400,-1.01500,
2018-5-20 13:38:6.18900,394.07800,121.11400,-0.09300,-1.01200,
2018-5-20 13:38:6.23600,394.13400,121.12000,-0.09500,-1.00800,
2018-5-20 13:38:6.28200,394.18900,121.11900,-0.09400,-1.00800,
2018-5-20 13:38:6.34500,394.23600,121.11600,-0.09300,-1.01400,
2018-5-20 13:38:6.39200,394.29900,121.11600,-0.09300,-1.00800,
2018-5-20 13:38:6.43800,394.34600,121.11800,-0.09400,-1.00800,
2018-5-20 13:38:6.48500,394.40900,121.11700,-0.09400,-1.01100,
2018-5-20 13:38:6.54800,394.45700,121.11300,-0.09900,-1.01200,
2018-5-20 13:38:6.59400,394.52000,121.11600,-0.10100,-1.00600,
2018-5-20 13:38:6.64100,394.56700,121.11200,-0.10000,-1.01500,
2018-5-20 13:38:6.70400,394.62200,121.11000,-0.10000,-1.01200,
2018-5-20 13:38:6.75000,394.67700,121.10900,-0.09900,-1.01300,
2018-5-20 13:38:6.79700,394.73300,121.11000,-0.10200,-1.01200,
2018-5-20 13:38:6.84400,394.78800,121.10700,-0.10500,-1.01200,
2018-5-20 13:38:6.90600,394.84300,121.10700,-0.10700,-1.01100,
2018-5-20 13:38:6.95300,394.89800,121.10500,-0.11100,-1.01600,
2018-5-20 13:38:7.00000,394.95300,121.10300,-0.10800,-1.01500,
2018-5-20 13:38:7.06200,395.00800,121.10400,-0.11300,-1.01300,
2018-5-20 13:38:7.10900,395.06300,121.10500,-0.11200,-1.01200,
2018-5-20 13:38:7.15600,395.11900,121.10800,-0.11800,-1.01300,
2018-5-20 13:38:7.20300,395.17400,121.11000,-0.11600,-1.01800,
2018-5-20 13:38:7.26500,395.22900,121.11600,-0.11700,-1.01500,
2018-5-20 13:38:7.31200,395.28400,121.11700,-0.11900,-1.01700,
2018-5-20 13:38:7.35900,395.33900,121.11500,-0.12100,-1.01900,
2018-5-20 13:38:7.40600,395.39400,121.11700,-0.12400,-1.01700,
2018-5-20 13:38:7.46800,395.45000,121.11900,-0.12200,-1.01800,
2018-5-20 13:38:7.51500,395.50500,121.12100,-0.11900,-1.01600,
2018-5-20 13:38:7.56200,395.56000,121.12000,-0.11600,-1.02100,
2018-5-20 13:38:7.62400,395.61500,121.12700,-0.11900,-1.01700,
2018-5-20 13:38:7.67100,395.67000,121.12700,-0.11700,-1.01400,
2018-5-20 13:38:7.71800,395.72500,121.12500,-0.11500,-1.02100,
2018-5-20 13:38:7.76400,395.78100,121.12600,-0.11700,-1.02000,
2018-5-20 13:38:7.82700,395.83600,121.12100,-0.11400,-1.01800,
2018-5-20 13:38:7.87400,395.89100,121.12600,-0.11600,-1.01600,
2018-5-20 13:38:7.92000,395.95400,121.12500,-0.11300,-1.01400,
2018-5-20 13:38:7.96700,396.00100,121.12900,-0.11300,-1.02100,
2018-5-20 13:38:8.03000,396.06400,121.12500,-0.11000,-1.02200,
2018-5-20 13:38:8.07600,396.11900,121.12800,-0.11300,-1.01800,
2018-5-20 13:38:8.12300,396.17500,121.12800,-0.11300,-1.02300,
2018-5-20 13:38:8.18600,396.23000,121.12500,-0.11300,-1.02200,
2018-5-20 13:38:8.23200,396.28500,121.12800,-0.11200,-1.02500,
2018-5-20 13:38:8.27900,396.34000,121.12700,-0.10900,-1.02200,
2018-5-20 13:38:8.32600,396.39500,121.12000,-0.10800,-1.01600,
2018-5-20 13:38:8.38800,396.45800,121.11800,-0.10800,-1.02600,
2018-5-20 13:38:8.43500,396.51300,121.11900,-0.10900,-1.02200,
2018-5-20 13:38:8.48200,396.56900,121.11700,-0.10400,-1.02100,
2018-5-20 13:38:8.52900,396.63200,121.11200,-0.09900,-1.02300,
2018-5-20 13:38:8.59100,396.67900,121.11300,-0.10100,-1.02200,
2018-5-20 13:38:8.63800,396.74200,121.10900,-0.10000,-1.02400,
2018-5-20 13:38:8.68500,396.79700,121.11200,-0.10000,-1.02200,
2018-5-20 13:38:8.74700,396.85200,121.11000,-0.10000,-1.02400,
2018-5-20 13:38:8.79400,396.91500,121.10700,-0.10100,-1.02800,
2018-5-20 13:38:8.84100,396.96300,121.11000,-0.10300,-1.02000,
2018-5-20 13:38:8.88800,397.02600,121.11100,-0.10300,-1.02200,
2018-5-20 13:38:8.95000,397.08100,121.11200,-0.10300,-1.02400,
2018-5-20 13:38:8.99700,397.13600,121.11300,-0.10200,-1.02200,
2018-5-20 13:38:9.04400,397.19100,121.11600,-0.10300,-1.02400,
2018-5-20 13:38:9.09000,397.24600,121.11700,-0.10300,-1.02400,
2018-5-20 13:38:9.15300,397.30100,121.12000,-0.10600,-1.01900,
2018-5-20 13:38:9.20000,397.35700,121.11900,-0.10500,-1.02000,
2018-5-20 13:38:9.24600,397.42000,121.12500,-0.10600,-1.02000,
2018-5-20 13:38:9.30900,397.46700,121.12600,-0.10100,-1.01900,
2018-5-20 13:38:9.35600,397.53000,121.12800,-0.10300,-1.02000,
2018-5-20 13:38:9.40200,397.57700,121.12800,-0.10600,-1.01800,
2018-5-20 13:38:9.44900,397.64000,121.13100,-0.10600,-1.02200,
2018-5-20 13:38:9.51200,397.68800,121.12900,-0.10300,-1.02100,
2018-5-20 13:38:9.55800,397.74300,121.12700,-0.10200,-1.02100,
2018-5-20 13:38:9.60500,397.79800,121.12500,-0.10000,-1.01800,
2018-5-20 13:38:9.66800,397.85300,121.12600,-0.10400,-1.02000,
2018-5-20 13:38:9.71400,397.90800,121.12400,-0.10500,-1.02300,
2018-5-20 13:38:9.76100,397.96300,121.12500,-0.10800,-1.01800,
2018-5-20 13:38:9.80800,398.01900,121.11700,-0.10800,-1.02400,
2018-5-20 13:38:9.87000,398.06600,121.11400,-0.10400,-1.02500,
2018-5-20 13:38:9.91700,398.12900,121.11500,-0.10600,-1.02300,
2018-5-20 13:38:9.96400,398.17600,121.11200,-0.10200,-1.02000,
2018-5-20 13:38:10.01100,398.23100,121.11400,-0.10100,-1.02200,
2018-5-20 13:38:10.07300,398.28600,121.11300,-0.10000,-1.02800,
2018-5-20 13:38:10.12000,398.34200,121.11400,-0.09700,-1.02100,
2018-5-20 13:38:10.16700,398.39700,121.11700,-0.09800,-1.02100,
2018-5-20 13:38:10.22900,398.44400,121.11500,-0.09900,-1.02600,
2018-5-20 13:38:10.27600,398.49900,121.11200,-0.09600,-1.02400,
2018-5-20 13:38:10.32300,398.55400,121.11600,-0.09700,-1.02500,
2018-5-20 13:38:10.37000,398.61000,121.11200,-0.09100,-1.02700,
2018-5-20 13:38:10.43200,398.66500,121.11200,-0.09200,-1.02800,
2018-5-20 13:38:10.47900,398.71200,121.10800,-0.09300,-1.02300,
2018-5-20 13:38:10.52600,398.76700,121.11000,-0.09700,-1.02600,
2018-5-20 13:38:10.57200,398.82200,121.10900,-0.09600,-1.02400,
2018-5-20 13:38:10.63500,398.87000,121.10800,-0.09500,-1.02400,
2018-5-20 13:38:10.68200,398.92500,121.10600,-0.09800,-1.02500,
2018-5-20 13:38:10.72800,398.98000,121.10000,-0.09800,-1.02400,
2018-5-20 13:38:10.79100,399.02700,121.10300,-0.10000,-1.02400,
2018-5-20 13:38:10.83800,399.08200,121.10000,-0.09900,-1.02700,
2018-5-20 13:38:10.88400,399.13700,121.10000,-0.09700,-1.02600,
2018-5-20 13:38:10.93100,399.18500,121.10100,-0.09800,-1.02500,
2018-5-20 13:38:10.99400,399.24800,121.09900,-0.09900,-1.02500,
2018-5-20 13:38:11.04000,399.29500,121.09800,-0.09900,-1.02900,
2018-5-20 13:38:11.08700,399.34200,121.10000,-0.10200,-1.02600,
2018-5-20 13:38:11.15000,399.40500,121.10000,-0.10300,-1.02700,
2018-5-20 13:38:11.19600,399.45300,121.09800,-0.10000,-1.03100,
2018-5-20 13:38:11.24300,399.50800,121.10300,-0.10300,-1.02500,
2018-5-20 13:38:11.29000,399.56300,121.10200,-0.10650,-1.02450,
