time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 13:37:19.00000,4083907.09270,521624.60065,50.60633,345.53800,121.12600,-0.09319,-1.01472,
2018-5-20 13:37:20.00000,4083906.58428,521625.44763,50.60795,346.53351,121.08319,-0.09619,-1.00813,
2018-5-20 13:37:21.00000,4083906.06025,521626.30578,50.61758,347.53843,121.10057,-0.08657,-1.00643,
2018-5-20 13:37:22.00000,4083905.54412,521627.17113,50.61170,348.55300,121.13862,-0.09474,-1.01038,
2018-5-20 13:37:23.00000,4083905.02385,521628.02272,50.60880,349.55364,121.09383,-0.09200,-1.00102,
2018-5-20 13:37:24.00000,4083904.51124,521628.88359,50.60355,350.56318,121.10261,-0.11640,-1.00902,
2018-5-20 13:37:25.00000,4083903.98813,521629.74522,50.60896,351.56800,121.11468,-0.11868,-1.01411,
2018-5-20 13:37:26.00000,4083903.47246,521630.59418,50.60192,352.57477,121.12560,-0.11160,-1.01719,
2018-5-20 13:37:27.00000,4083902.96615,521631.44565,50.59891,353.56610,121.12006,-0.09897,-1.01098,
2018-5-20 13:37:28.00000,4083902.43216,521632.31930,50.60154,354.59446,121.10535,-0.09070,-1.00565,
2018-5-20 13:37:29.00000,4083901.91009,521633.19522,50.60145,355.61508,121.08327,-0.11727,-1.00410,
2018-5-20 13:37:30.00000,4083901.38559,521634.05647,50.60855,356.62000,121.08926,-0.08926,-1.00579,
2018-5-20 13:37:31.00000,4083900.87211,521634.92499,50.60282,357.64600,121.12289,-0.07789,-1.01111,
2018-5-20 13:37:32.00000,4083900.35475,521635.78598,50.60191,358.64902,121.08787,-0.08156,-1.01256,
2018-5-20 13:37:33.00000,4083899.83406,521636.64789,50.59611,359.66209,121.08998,-0.11177,-1.02274,
2018-5-20 13:37:34.00000,4083899.30851,521637.52284,50.59332,360.68962,121.08800,-0.11105,-1.01384,
2018-5-20 13:37:35.00000,4083898.77826,521638.39993,50.60364,361.70660,121.10698,-0.08628,-1.00328,
2018-5-20 13:37:36.00000,4083898.24835,521639.27912,50.60384,362.74400,121.08628,-0.10017,-1.00566,
2018-5-20 13:37:37.00000,4083897.71406,521640.16158,50.59925,363.77432,121.11127,-0.10173,-1.01100,
2018-5-20 13:37:38.00000,4083897.17708,521641.06204,50.61145,364.83072,121.10566,-0.09966,-1.01698,
2018-5-20 13:37:39.00000,4083896.62413,521641.96461,50.60795,365.89334,121.09691,-0.09900,-1.01109,
2018-5-20 13:37:40.00000,4083896.08841,521642.86161,50.61279,366.93905,121.11282,-0.09256,-1.01705,
2018-5-20 13:37:41.00000,4083895.55939,521643.75481,50.59937,367.97709,121.11389,-0.10033,-1.01889,
2018-5-20 13:37:42.00000,4083895.04967,521644.61260,50.60260,368.97900,121.11281,-0.11162,-1.01738,
2018-5-20 13:37:43.00000,4083894.54519,521645.45583,50.59429,369.95100,121.10181,-0.11519,-1.02257,
2018-5-20 13:37:44.00000,4083894.05483,521646.27988,50.60143,370.92178,121.11678,-0.10643,-1.01867,
2018-5-20 13:37:45.00000,4083893.54884,521647.09859,50.59222,371.89247,121.07600,-0.08000,-1.01087,
2018-5-20 13:37:46.00000,4083893.03519,521647.95778,50.59402,372.88666,121.10291,-0.09791,-1.01504,
2018-5-20 13:37:47.00000,4083892.53095,521648.82640,50.59730,373.92066,121.12066,-0.12034,-1.02830,
2018-5-20 13:37:48.00000,4083891.98803,521649.70924,50.59487,374.94602,121.10806,-0.10004,-1.01813,
2018-5-20 13:37:49.00000,4083891.45839,521650.59785,50.59792,375.98800,121.08745,-0.09300,-1.01011,
2018-5-20 13:37:50.00000,4083890.92401,521651.46785,50.56924,377.01536,121.09509,-0.13483,-1.00809,
2018-5-20 13:37:51.00000,4083890.37323,521652.38441,50.60622,378.07809,121.11457,-0.09900,-1.01315,
2018-5-20 13:37:52.00000,4083889.83320,521653.27570,50.62529,379.11840,121.10123,-0.09274,-1.01300,
2018-5-20 13:37:53.00000,4083889.28610,521654.17279,50.58966,380.17781,121.12715,-0.10430,-1.01840,
2018-5-20 13:37:54.00000,4083888.73998,521655.07753,50.59489,381.25285,121.11545,-0.10868,-1.01689,
2018-5-20 13:37:55.00000,4083888.19823,521655.99545,50.58969,382.30368,121.10285,-0.11385,-1.00510,
2018-5-20 13:37:56.00000,4083887.66236,521656.88788,50.60555,383.35668,121.09252,-0.09852,-0.99948,
2018-5-20 13:37:57.00000,4083887.12729,521657.78431,50.61904,384.39131,121.11024,-0.11455,-1.00952,
2018-5-20 13:37:58.00000,4083886.59894,521658.64041,50.59760,385.39939,121.08668,-0.10800,-1.01523,
2018-5-20 13:37:59.00000,4083886.07307,521659.50662,50.60404,386.42524,121.11698,-0.11819,-1.02198,
2018-5-20 13:38:0.00000,4083885.53255,521660.41877,50.59601,387.48906,121.08918,-0.10095,-1.02594,
2018-5-20 13:38:1.00000,4083884.98047,521661.34811,50.59245,388.57274,121.07547,-0.08800,-1.01153,
2018-5-20 13:38:2.00000,4083884.42931,521662.26268,50.60562,389.64098,121.10749,-0.09911,-1.00202,
2018-5-20 13:38:3.00000,4083883.88765,521663.16665,50.59990,390.70148,121.10158,-0.09629,-1.00271,
2018-5-20 13:38:4.00000,4083883.33809,521664.07535,50.61075,391.76687,121.08583,-0.09383,-1.01070,
2018-5-20 13:38:5.00000,4083882.79259,521664.98692,50.60669,392.81883,121.07270,-0.09490,-1.01070,
2018-5-20 13:38:6.00000,4083882.25599,521665.88427,50.60089,393.87438,121.10930,-0.09019,-1.00949,
2018-5-20 13:38:7.00000,4083881.70237,521666.80157,50.62116,394.95300,121.10300,-0.10800,-1.01500,
2018-5-20 13:38:8.00000,4083881.13840,521667.71782,50.61774,396.03400,121.12690,-0.11143,-1.02152,
2018-5-20 13:38:9.00000,4083880.57782,521668.66432,50.62673,397.13951,121.11319,-0.10206,-1.02213,
2018-5-20 13:38:10.00000,4083880.01351,521669.59272,50.62413,398.21813,121.11353,-0.10123,-1.02153,
2018-5-20 13:38:11.00000,4083879.48417,521670.47592,50.61311,399.25413,121.09887,-0.09900,-1.02552,
2018-5-20 13:38:12.00000,4083878.95182,521671.35773,50.60359,400.29464,121.10768,-0.10451,-1.02500,
2018-5-20 13:38:13.00000,4083878.42530,521672.23603,50.59863,401.32718,121.08184,-0.09058,-1.01240,
2018-5-20 13:38:14.00000,4083877.89819,521673.12494,50.58447,402.36322,121.11530,-0.09674,-1.01526,
2018-5-20 13:38:15.00000,4083877.34545,521674.01968,50.61450,403.40561,121.11217,-0.09839,-1.02078,
2018-5-20 13:38:16.00000,4083876.81628,521674.90142,50.60775,404.43224,121.05998,-0.11702,-1.00695,
2018-5-20 13:38:17.00000,4083876.27744,521675.80623,50.58879,405.51045,121.10236,-0.09060,-1.00413,
2018-5-20 13:38:18.00000,4083875.73860,521676.71716,50.59984,406.57443,121.14243,-0.08286,-1.02014,
2018-5-20 13:38:19.00000,4083875.19649,521677.61347,50.60155,407.61591,121.10117,-0.09872,-1.03051,
2018-5-20 13:38:20.00000,4083874.66353,521678.50080,50.61902,408.64957,121.11445,-0.10845,-1.03545,
2018-5-20 13:38:21.00000,4083874.14013,521679.36010,50.60517,409.65714,121.09043,-0.11757,-1.02600,
2018-5-20 13:38:22.00000,4083873.62195,521680.22230,50.61085,410.66700,121.06694,-0.11498,-1.00651,
2018-5-20 13:38:23.00000,4083873.08490,521681.11213,50.61712,411.71503,121.07265,-0.10684,-1.01035,
2018-5-20 13:38:24.00000,4083872.54074,521682.01475,50.62425,412.76854,121.11973,-0.09968,-1.01910,
2018-5-20 13:38:25.00000,4083872.02713,521682.88914,50.61273,413.79421,121.13883,-0.11211,-1.01955,
2018-5-20 13:38:26.00000,4083871.49167,521683.75203,50.60445,414.81800,121.11006,-0.11398,-1.02400,
2018-5-20 13:38:27.00000,4083870.97397,521684.62392,50.62669,415.82835,121.11000,-0.10361,-1.02196,
2018-5-20 13:38:28.00000,4083870.44518,521685.51435,50.62196,416.86952,121.09703,-0.10006,-1.01581,
2018-5-20 13:38:29.00000,4083869.91725,521686.39696,50.62255,417.90005,121.10482,-0.09744,-1.00944,
2018-5-20 13:38:30.00000,4083869.36747,521687.30532,50.62036,418.97102,121.11351,-0.10087,-1.01413,
2018-5-20 13:38:31.00000,4083868.80757,521688.24697,50.62560,420.07344,121.11065,-0.10013,-1.01796,
2018-5-20 13:38:32.00000,4083868.25324,521689.15808,50.63364,421.12553,121.09104,-0.09838,-1.00819,
2018-5-20 13:38:33.00000,4083867.74055,521690.02652,50.62421,422.14289,121.12700,-0.09500,-1.00811,
2018-5-20 13:38:34.00000,4083867.23277,521690.89443,50.63389,423.15745,121.10600,-0.09589,-1.01444,
2018-5-20 13:38:35.00000,4083866.69089,521691.76759,50.62572,424.18662,121.09791,-0.09996,-1.01413,
2018-5-20 13:38:36.00000,4083866.14216,521692.68384,50.61998,425.25200,121.07672,-0.09432,-1.00468,
2018-5-20 13:38:37.00000,4083865.60755,521693.56156,50.62930,426.28617,121.06204,-0.10498,-0.99715,
2018-5-20 13:38:38.00000,4083865.07181,521694.42624,50.62956,427.30400,121.13134,-0.08800,-1.00400,
2018-5-20 13:38:39.00000,4083864.57905,521695.28863,50.61271,428.29348,121.13565,-0.09665,-1.00503,
2018-5-20 13:38:40.00000,4083864.07729,521696.13712,50.62263,429.27827,121.11216,-0.10768,-1.00452,
2018-5-20 13:38:41.00000,4083863.56919,521696.96911,50.59479,430.27149,121.08949,-0.10951,-1.00998,
2018-5-20 13:38:42.00000,4083863.02142,521697.83578,50.61278,431.30413,121.07929,-0.11029,-1.00300,
2018-5-20 13:38:43.00000,4083862.49902,521698.73006,50.62753,432.33609,121.10026,-0.07943,-1.00157,
2018-5-20 13:38:44.00000,4083861.96868,521699.61036,50.61750,433.36735,121.10830,-0.10226,-0.99789,
2018-5-20 13:38:45.00000,4083861.44295,521700.48153,50.62412,434.39392,121.11690,-0.10227,-1.00227,
2018-5-20 13:38:46.00000,4083860.90148,521701.38009,50.62215,435.44472,121.10832,-0.09134,-0.99766,
2018-5-20 13:38:47.00000,4083860.35899,521702.26787,50.62650,436.49078,121.10487,-0.11497,-0.99706,
2018-5-20 13:38:48.00000,4083859.82165,521703.17112,50.65170,437.52823,121.08760,-0.10221,-1.00202,
2018-5-20 13:38:49.00000,4083859.27796,521704.05507,50.64248,438.58385,121.13179,-0.10279,-1.00689,
2018-5-20 13:38:50.00000,4083858.74517,521704.94172,50.63773,439.60695,121.11919,-0.10441,-1.00359,
2018-5-20 13:38:51.00000,4083858.22254,521705.81875,50.64807,440.63553,121.12149,-0.11934,-1.01468,
2018-5-20 13:38:52.00000,4083857.70494,521706.69012,50.63820,441.65998,121.11887,-0.11600,-1.01438,
2018-5-20 13:38:53.00000,4083857.18397,521707.55830,50.61981,442.67823,121.09023,-0.10753,-1.01394,
2018-5-20 13:38:54.00000,4083856.63803,521708.45164,50.61977,443.72000,121.09687,-0.11274,-1.00713,
2018-5-20 13:38:55.00000,4083856.10721,521709.34074,50.61475,444.76248,121.10806,-0.11055,-1.01155,
2018-5-20 13:38:56.00000,4083855.57044,521710.24729,50.61304,445.81200,121.09600,-0.10800,-1.00000,
2018-5-20 13:38:57.00000,4083855.01930,521711.15018,50.59648,446.88823,121.10140,-0.10400,-1.00430,
2018-5-20 13:38:58.00000,4083854.47564,521712.06112,50.58998,447.96385,121.08831,-0.09869,-1.00661,
2018-5-20 13:38:59.00000,4083853.92588,521712.98271,50.58848,449.03083,121.09670,-0.10422,-1.00500,
2018-5-20 13:39:0.00000,4083853.36612,521713.89986,50.59296,450.11348,121.11700,-0.12057,-1.00648,
2018-5-20 13:39:1.00000,4083852.79276,521714.84319,50.62347,451.20289,121.11411,-0.12066,-1.01266,
2018-5-20 13:39:2.00000,4083852.26203,521715.76694,50.59511,452.28043,121.10679,-0.09500,-1.02145,
2018-5-20 13:39:3.00000,4083851.71790,521716.65246,50.58349,453.33167,121.07700,-0.10024,-1.01838,
2018-5-20 13:39:4.00000,4083851.17440,521717.54453,50.58188,454.36887,121.12077,-0.10562,-1.01223,
2018-5-20 13:39:5.00000,4083850.62621,521718.44730,50.57173,455.43811,121.12968,-0.10936,-1.01228,
2018-5-20 13:39:6.00000,4083850.08788,521719.35849,50.57495,456.49381,121.13124,-0.08500,-1.01176,
2018-5-20 13:39:7.00000,4083849.54679,521720.25772,50.59064,457.55045,121.10823,-0.07585,-1.00923,
2018-5-20 13:39:8.00000,4083849.00068,521721.15957,50.58654,458.62003,121.11726,-0.09694,-1.00613,
2018-5-20 13:39:9.00000,4083848.45072,521722.08525,50.61196,459.66915,121.11434,-0.09045,-1.00434,
2018-5-20 13:39:10.00000,4083847.89559,521722.99177,50.62057,460.73719,121.09345,-0.09544,-1.00260,
2018-5-20 13:39:11.00000,4083847.34297,521723.89448,50.62198,461.80448,121.10094,-0.10213,-1.00065,
2018-5-20 13:39:12.00000,4083846.79754,521724.82380,50.59925,462.89196,121.12243,-0.10300,-1.00613,
2018-5-20 13:39:13.00000,4083846.23716,521725.75617,50.61010,463.98632,121.10000,-0.10500,-0.99974,
2018-5-20 13:39:14.00000,4083845.67627,521726.67584,50.62709,465.04977,121.10300,-0.10500,-0.99830,
2018-5-20 13:39:15.00000,4083845.12750,521727.61154,50.61865,466.13500,121.12300,-0.11100,-1.01100,
2018-5-20 13:39:16.00000,4083844.57051,521728.53951,50.63380,467.22690,121.10642,-0.08897,-1.01152,
2018-5-20 13:39:17.00000,4083844.00800,521729.46357,50.62864,468.29751,121.10468,-0.09874,-1.01232,
2018-5-20 13:39:18.00000,4083843.46768,521730.37853,50.61771,469.38226,121.08400,-0.10083,-1.01600,
2018-5-20 13:39:19.00000,4083842.90646,521731.28244,50.61259,470.45900,121.08300,-0.11240,-1.00160,
2018-5-20 13:39:20.00000,4083842.35785,521732.22649,50.60280,471.53864,121.09717,-0.11349,-0.99749,
2018-5-20 13:39:21.00000,4083841.79993,521733.12587,50.60877,472.60283,121.09279,-0.10321,-1.00262,
2018-5-20 13:39:22.00000,4083841.25891,521734.00878,50.61181,473.63319,121.11184,-0.10800,-1.00984,
2018-5-20 13:39:23.00000,4083840.73888,521734.88161,50.61019,474.65436,121.13100,-0.09460,-1.01100,
2018-5-20 13:39:24.00000,4083840.21234,521735.75799,50.63124,475.66800,121.11425,-0.11000,-1.00819,
2018-5-20 13:39:25.00000,4083839.68848,521736.63929,50.59109,476.70900,121.09170,-0.10900,-1.01500,
2018-5-20 13:39:26.00000,4083839.16218,521737.51298,50.58832,477.76289,121.11882,-0.10400,-1.00955,
2018-5-20 13:39:27.00000,4083838.63212,521738.42670,50.58370,478.81271,121.13581,-0.10339,-1.00916,
2018-5-20 13:39:28.00000,4083838.06999,521739.33796,50.58400,479.89391,121.10704,-0.09874,-1.01474,
2018-5-20 13:39:29.00000,4083837.52648,521740.25027,50.60995,480.96232,121.10090,-0.11100,-1.01500,
2018-5-20 13:39:30.00000,4083836.97752,521741.14878,50.60331,482.01351,121.09500,-0.11200,-0.99806,
2018-5-20 13:39:31.00000,4083836.44430,521742.03621,50.58698,483.06470,121.11936,-0.10915,-0.99806,
2018-5-20 13:39:32.00000,4083835.88835,521742.96552,50.60509,484.14368,121.13368,-0.11265,-1.01103,
2018-5-20 13:39:33.00000,4083835.33328,521743.88529,50.59383,485.22749,121.10489,-0.10428,-1.00738,
2018-5-20 13:39:34.00000,4083834.78179,521744.79506,50.60027,486.29083,121.09191,-0.12600,-1.00009,
2018-5-20 13:39:35.00000,4083834.22976,521745.68542,50.60602,487.31972,121.09700,-0.10262,-1.00336,
2018-5-20 13:39:36.00000,4083833.69392,521746.58014,50.59504,488.39000,121.10687,-0.08696,-1.00500,
2018-5-20 13:39:37.00000,4083833.14609,521747.51661,50.60603,489.46656,121.08556,-0.07978,-1.00056,
2018-5-20 13:39:38.00000,4083832.58871,521748.44317,50.61154,490.54496,121.09379,-0.09921,-0.99789,
2018-5-20 13:39:39.00000,4083832.03325,521749.36748,50.60448,491.64028,121.10462,-0.10319,-1.00781,
2018-5-20 13:39:40.00000,4083831.46994,521750.32094,50.61115,492.73157,121.13065,-0.08635,-1.00535,
2018-5-20 13:39:41.00000,4083830.90579,521751.25333,50.61521,493.81900,121.12674,-0.10874,-1.00664,
2018-5-20 13:39:42.00000,4083830.36045,521752.15456,50.62707,494.87395,121.11500,-0.11500,-1.01161,
2018-5-20 13:39:43.00000,4083829.84370,521753.02531,50.60691,495.89561,121.08213,-0.09617,-1.00904,
2018-5-20 13:39:44.00000,4083829.30954,521753.91125,50.61516,496.93487,121.10200,-0.09304,-0.99774,
2018-5-20 13:39:45.00000,4083828.77628,521754.78457,50.61700,497.94817,121.10996,-0.08306,-0.99104,
2018-5-20 13:39:46.00000,4083828.25462,521755.65703,50.61605,498.98200,121.08628,-0.10311,-1.00006,
2018-5-20 13:39:47.00000,4083827.71411,521756.55724,50.59731,500.04446,121.10832,-0.10010,-1.00137,
2018-5-20 13:39:48.00000,4083827.17229,521757.45384,50.60699,501.08100,121.13321,-0.08679,-0.99879,
2018-5-20 13:39:49.00000,4083826.63818,521758.34025,50.59868,502.12691,121.10151,-0.09598,-1.00402,
2018-5-20 13:39:50.00000,4083826.08977,521759.24458,50.61131,503.18089,121.10300,-0.08900,-1.00144,
2018-5-20 13:39:51.00000,4083825.54884,521760.16259,50.61021,504.24998,121.10011,-0.10866,-0.99879,
2018-5-20 13:39:52.00000,4083825.00728,521761.05515,50.61551,505.30165,121.10277,-0.10806,-1.00461,
2018-5-20 13:39:53.00000,4083824.47757,521761.93814,50.61049,506.33394,121.11938,-0.10277,-1.00268,
2018-5-20 13:39:54.00000,4083823.94465,521762.82450,50.59793,507.37355,121.11036,-0.11636,-1.00428,
2018-5-20 13:39:55.00000,4083823.39785,521763.72167,50.59258,508.43602,121.10868,-0.13798,-1.00403,
2018-5-20 13:39:56.00000,4083822.85756,521764.63262,50.59859,509.48906,121.10430,-0.10953,-0.99677,
2018-5-20 13:39:57.00000,4083822.30955,521765.53268,50.60168,510.55100,121.12126,-0.10732,-1.00326,
2018-5-20 13:39:58.00000,4083821.78281,521766.42612,50.60308,511.59682,121.13200,-0.11200,-1.00819,
2018-5-20 13:39:59.00000,4083821.23169,521767.32114,50.61764,512.64352,121.13215,-0.09400,-1.00276,
2018-5-20 13:40:0.00000,4083820.69346,521768.22629,50.62071,513.69881,121.10704,-0.10385,-0.99845,
2018-5-20 13:40:1.00000,4083820.16224,521769.12756,50.63326,514.73874,121.08830,-0.11677,-1.00072,
2018-5-20 13:40:2.00000,4083819.62648,521770.02140,50.62702,515.79193,121.09052,-0.11893,-0.99507,
2018-5-20 13:40:3.00000,4083819.09652,521770.88999,50.62361,516.80619,121.12260,-0.11406,-0.99340,
2018-5-20 13:40:4.00000,4083818.59444,521771.75671,50.61504,517.81300,121.11500,-0.10400,-0.99400,
2018-5-20 13:40:5.00000,4083818.06401,521772.63183,50.63245,518.84462,121.08200,-0.10470,-1.00600,
2018-5-20 13:40:6.00000,4083817.51485,521773.51557,50.62752,519.86457,121.10894,-0.10319,-1.00155,
2018-5-20 13:40:7.00000,4083816.99085,521774.40410,50.63891,520.92013,121.10853,-0.11106,-0.99847,
2018-5-20 13:40:8.00000,4083816.44051,521775.30096,50.62928,521.98000,121.11310,-0.08965,-1.00970,
2018-5-20 13:40:9.00000,4083815.88809,521776.21347,50.61897,523.05402,121.12600,-0.09675,-1.01200,
2018-5-20 13:40:10.00000,4083815.33231,521777.13687,50.63351,524.13025,121.06406,-0.10853,-1.01553,
2018-5-20 13:40:11.00000,4083814.77756,521778.04936,50.63280,525.21234,121.11489,-0.10082,-1.01611,
2018-5-20 13:40:12.00000,4083814.22628,521778.98134,50.64187,526.27736,121.12700,-0.09560,-1.00840,
2018-5-20 13:40:13.00000,4083813.69632,521779.89049,50.63212,527.34261,121.11332,-0.08977,-1.01155,
2018-5-20 13:40:14.00000,4083813.14388,521780.78388,50.63477,528.39239,121.10179,-0.09652,-1.01831,
2018-5-20 13:40:15.00000,4083812.61158,521781.66872,50.62905,529.43233,121.12589,-0.10537,-1.01559,
2018-5-20 13:40:16.00000,4083812.06418,521782.57769,50.63803,530.50305,121.11300,-0.10205,-1.00385,
2018-5-20 13:40:17.00000,4083811.49719,521783.50314,50.62819,531.58415,121.11800,-0.10700,-1.00334,
2018-5-20 13:40:18.00000,4083810.94695,521784.44899,50.63958,532.68319,121.10570,-0.11026,-1.01689,
2018-5-20 13:40:19.00000,4083810.37845,521785.38692,50.64495,533.77322,121.11500,-0.09363,-1.00985,
2018-5-20 13:40:20.00000,4083809.81267,521786.32400,50.62538,534.87691,121.10321,-0.10606,-1.00694,
2018-5-20 13:40:21.00000,4083809.24568,521787.24688,50.64620,535.97132,121.10374,-0.12100,-1.00526,
2018-5-20 13:40:22.00000,4083808.69028,521788.17334,50.61292,537.05521,121.11600,-0.09955,-1.00362,
2018-5-20 13:40:23.00000,4083808.13848,521789.09368,50.63280,538.11883,121.10404,-0.09698,-1.00498,
2018-5-20 13:40:24.00000,4083807.61951,521789.97111,50.61946,539.14487,121.08100,-0.10549,-1.01702,
2018-5-20 13:40:25.00000,4083807.08118,521790.85944,50.64510,540.17804,121.09579,-0.10600,-1.01496,
2018-5-20 13:40:26.00000,4083806.55563,521791.74312,50.64239,541.22000,121.11123,-0.11426,-1.00647,
2018-5-20 13:40:27.00000,4083806.00454,521792.64487,50.64743,542.26385,121.12278,-0.12100,-1.00200,
2018-5-20 13:40:28.00000,4083805.45114,521793.55999,50.63744,543.34947,121.12104,-0.10481,-1.00638,
2018-5-20 13:40:29.00000,4083804.91357,521794.46102,50.61848,544.41368,121.12816,-0.09039,-0.99794,
2018-5-20 13:40:30.00000,4083804.36308,521795.37348,50.62892,545.47556,121.11800,-0.12308,-1.00124,
2018-5-20 13:40:31.00000,4083803.82628,521796.27003,50.63324,546.52087,121.09976,-0.12617,-1.00659,
2018-5-20 13:40:32.00000,4083803.28506,521797.15980,50.63026,547.56521,121.11058,-0.11858,-1.01437,
2018-5-20 13:40:33.00000,4083802.74751,521798.05405,50.62806,548.60800,121.11066,-0.10832,-1.00470,
2018-5-20 13:40:34.00000,4083802.21465,521798.93320,50.62590,549.65000,121.10536,-0.11336,-1.00272,
2018-5-20 13:40:35.00000,4083801.67642,521799.82497,50.62579,550.68526,121.10474,-0.09358,-1.00763,
2018-5-20 13:40:36.00000,4083801.14171,521800.72168,50.61815,551.74440,121.11957,-0.09600,-1.00670,
2018-5-20 13:40:37.00000,4083800.59766,521801.62064,50.63230,552.79100,121.11781,-0.11871,-1.00752,
2018-5-20 13:40:38.00000,4083800.05953,521802.51926,50.63873,553.83591,121.09998,-0.11149,-1.00398,
2018-5-20 13:40:39.00000,4083799.50906,521803.42777,50.64098,554.90600,121.09757,-0.08619,-1.00762,
2018-5-20 13:40:40.00000,4083798.96270,521804.33330,50.63607,555.96300,121.09700,-0.09233,-1.00200,
2018-5-20 13:40:41.00000,4083798.42717,521805.23679,50.64106,557.01504,121.09677,-0.12200,-1.01077,
2018-5-20 13:40:42.00000,4083797.88511,521806.13962,50.64140,558.07766,121.10404,-0.10796,-1.01504,
2018-5-20 13:40:43.00000,4083797.33121,521807.04111,50.64786,559.13093,121.10465,-0.09130,-1.01967,
2018-5-20 13:40:44.00000,4083796.79252,521807.95083,50.63292,560.20902,121.10511,-0.08696,-1.02102,
2018-5-20 13:40:45.00000,4083796.23172,521808.88197,50.64635,561.28616,121.11810,-0.09890,-1.02090,
2018-5-20 13:40:46.00000,4083795.67637,521809.80927,50.64167,562.37285,121.10521,-0.09321,-1.01464,
2018-5-20 13:40:47.00000,4083795.13462,521810.73000,50.63683,563.45767,121.11061,-0.10959,-1.00780,
2018-5-20 13:40:48.00000,4083794.57103,521811.65661,50.63630,564.53840,121.13223,-0.09585,-1.01263,
2018-5-20 13:40:49.00000,4083794.02953,521812.57118,50.63645,565.60685,121.12713,-0.09351,-1.01826,
2018-5-20 13:40:50.00000,4083793.47843,521813.48175,50.62739,566.66500,121.11071,-0.10557,-1.00771,
2018-5-20 13:40:51.00000,4083792.92667,521814.38978,50.62452,567.73034,121.07795,-0.09900,-1.00400,
2018-5-20 13:40:52.00000,4083792.37108,521815.30928,50.63246,568.81164,121.07072,-0.10091,-1.00536,
2018-5-20 13:40:53.00000,4083791.81897,521816.23291,50.64395,569.89694,121.10227,-0.10449,-1.00651,
2018-5-20 13:40:54.00000,4083791.27717,521817.12664,50.62244,570.93962,121.12960,-0.10030,-1.01119,
2018-5-20 13:40:55.00000,4083790.74980,521817.98050,50.61220,571.96364,121.13679,-0.10200,-1.01443,
2018-5-20 13:40:56.00000,4083790.21570,521818.88575,50.62812,573.00340,121.12100,-0.10370,-1.01317,
2018-5-20 13:40:57.00000,4083789.67476,521819.79688,50.62851,574.07121,121.11460,-0.12713,-1.00672,
2018-5-20 13:40:58.00000,4083789.11828,521820.69475,50.62091,575.13210,121.09826,-0.10239,-1.01239,
2018-5-20 13:40:59.00000,4083788.58603,521821.59719,50.62368,576.17624,121.09446,-0.10026,-1.01420,
2018-5-20 13:41:0.00000,4083788.04880,521822.51041,50.61463,577.24024,121.08648,-0.11328,-1.01576,
2018-5-20 13:41:1.00000,4083787.50177,521823.40525,50.64607,578.28706,121.10955,-0.09513,-1.02042,
2018-5-20 13:41:2.00000,4083786.96851,521824.31826,50.62124,579.34255,121.11268,-0.11428,-1.01909,
2018-5-20 13:41:3.00000,4083786.43191,521825.20893,50.61778,580.38987,121.11010,-0.11200,-1.01589,
2018-5-20 13:41:4.00000,4083785.89863,521826.06928,50.62495,581.39506,121.15123,-0.11591,-1.01285,
2018-5-20 13:41:5.00000,4083785.37820,521826.93915,50.62803,582.41868,121.12249,-0.10791,-1.01609,
2018-5-20 13:41:6.00000,4083784.85769,521827.79633,50.63783,583.41919,121.07159,-0.09400,-1.01176,
2018-5-20 13:41:7.00000,4083784.34040,521828.65151,50.62967,584.43219,121.08315,-0.08974,-1.01060,
2018-5-20 13:41:8.00000,4083783.80753,521829.52423,50.63583,585.45581,121.11045,-0.13100,-1.01900,
2018-5-20 13:41:9.00000,4083783.29788,521830.39634,50.61839,586.46870,121.11585,-0.10721,-1.01157,
2018-5-20 13:41:10.00000,4083782.76091,521831.26375,50.63167,587.50032,121.13143,-0.09726,-1.00409,
2018-5-20 13:41:11.00000,4083782.25091,521832.13164,50.61951,588.51100,121.14753,-0.10515,-1.00091,
2018-5-20 13:41:12.00000,4083781.73039,521832.99519,50.63218,589.50525,121.08316,-0.07808,-1.00698,
2018-5-20 13:41:13.00000,4083781.21860,521833.86056,50.61740,590.53100,121.10504,-0.09772,-1.01336,
2018-5-20 13:41:14.00000,4083780.68146,521834.73671,50.62876,591.55526,121.12758,-0.11845,-1.00900,
2018-5-20 13:41:15.00000,4083780.16009,521835.61680,50.63930,592.57385,121.09948,-0.11672,-1.01280,
2018-5-20 13:41:16.00000,4083779.63939,521836.47255,50.63834,593.58211,121.10028,-0.08346,-1.00946,
2018-5-20 13:41:17.00000,4083779.12867,521837.32221,50.63524,594.57493,121.10865,-0.08426,-1.01626,
2018-5-20 13:41:18.00000,4083778.60658,521838.19397,50.64587,595.59526,121.07940,-0.12460,-1.01100,
2018-5-20 13:41:19.00000,4083778.07535,521839.08402,50.65442,596.63160,121.07435,-0.10870,-1.01548,
2018-5-20 13:41:20.00000,4083777.53913,521839.97308,50.65444,597.67176,121.10538,-0.11021,-1.01681,
2018-5-20 13:41:21.00000,4083777.00680,521840.85890,50.64594,598.71138,121.12111,-0.11160,-1.00730,
2018-5-20 13:41:22.00000,4083776.47146,521841.75172,50.63764,599.75203,121.14549,-0.10275,-1.01376,
2018-5-20 13:41:23.00000,4083775.92779,521842.63714,50.63925,600.79489,121.10464,-0.10428,-1.01636,
